x_pixel,y_pixel,distance_cm
169,230,3.41667
170,230,3.41667
171,230,3.41667
172,230,3.43363
173,230,3.43363
174,230,3.45064
175,230,3.45064
176,230,3.4677
177,230,3.4677
178,230,3.4677
179,230,3.4677
180,230,3.48482
181,230,3.48482
182,230,3.4677
183,230,3.48482
184,230,3.48482
185,230,3.48482
186,230,3.4677
187,230,3.4677
188,230,3.4677
189,230,3.4677
190,230,3.45064
191,230,3.45064
192,230,3.45064
193,230,3.43363
194,230,3.43363
195,230,3.41667
196,230,3.39978
197,230,3.39978
198,230,3.39978
199,230,3.38293
200,230,3.38293
201,230,3.36614
202,230,3.36614
203,230,3.3494
204,230,3.33272
205,230,3.33272
206,230,3.33272
207,230,3.31608
208,230,3.31608
209,230,3.31608
210,230,3.2995
211,230,3.2995
212,230,3.2995
213,230,3.28297
214,230,3.28297
215,230,3.28297
216,230,3.26649
217,230,3.28297
218,230,3.26649
219,230,3.26649
220,230,3.26649
221,230,3.26649
222,230,3.26649
223,230,3.26649
224,230,3.26649
225,230,3.26649
226,230,3.26649
227,230,3.26649
228,230,3.26649
229,230,3.26649
230,230,3.25006
231,230,3.25006
232,230,3.26649
233,230,3.26649
234,230,3.26649
235,230,3.25006
236,230,3.25006
237,230,3.23368
238,230,3.23368
239,230,3.23368
240,230,3.21735
241,230,3.21735
242,230,3.21735
243,230,3.07252
244,230,3.07252
245,230,3.04084
246,230,3.05666
247,230,3.05666
248,230,3.05666
249,230,3.07252
250,230,3.07252
251,230,3.07252
252,230,3.07252
253,230,3.07252
254,230,3.07252
255,230,3.07252
256,230,3.07252
257,230,3.07252
258,230,3.07252
259,230,3.07252
260,230,3.07252
261,230,3.05666
262,230,3.05666
263,230,3.05666
264,230,3.05666
265,230,3.05666
266,230,3.05666
267,230,3.05666
268,230,3.04084
269,230,3.02507
270,230,3.02507
271,230,3.02507
272,230,3.02507
273,230,3.02507
274,230,3.02507
275,230,3.02507
276,230,3.00934
277,230,3.00934
278,230,3.00934
279,230,3.00934
280,230,3.00934
281,230,2.99366
282,230,2.99366
283,230,2.99366
284,230,2.99366
285,230,2.97802
286,230,2.93135
287,230,2.93135
288,230,2.91588
289,230,2.91588
290,230,2.90045
291,230,2.90045
292,230,2.90045
293,230,2.88506
294,230,2.88506
295,230,2.88506
296,230,2.88506
297,230,2.86971
298,230,2.86971
299,230,2.86971
300,230,2.86971
301,230,2.86971
302,230,2.86971
303,230,2.88506
304,230,2.86971
305,230,2.86971
306,230,2.86971
307,230,2.86971
308,230,2.86971
309,230,2.86971
310,230,2.86971
311,230,2.8544
312,230,2.8544
313,230,2.8544
314,230,2.8544
315,230,2.8544
316,230,2.8544
317,230,2.8544
318,230,2.8544
319,230,2.83913
320,230,2.83913
321,230,2.82391
322,230,2.82391
323,230,2.82391
324,230,2.80872
325,230,2.80872
326,230,2.80872
327,230,2.80872
328,230,2.80872
329,230,2.80872
330,230,2.80872
331,230,2.80872
332,230,2.80872
333,230,2.79357
334,230,2.79357
335,230,2.79357
336,230,2.79357
337,230,2.79357
338,230,2.79357
339,230,2.79357
340,230,2.79357
341,230,2.80872
342,230,2.79357
343,230,2.80872
344,230,2.79357
345,230,2.79357
346,230,2.79357
347,230,2.79357
348,230,2.79357
349,230,2.79357
350,230,2.79357
351,230,2.79357
352,230,2.79357
353,230,2.79357
354,230,2.79357
355,230,2.80872
356,230,2.80872
357,230,2.80872
358,230,2.80872
359,230,2.80872
360,230,2.80872
361,230,2.80872
362,230,2.80872
363,230,2.80872
364,230,2.80872
365,230,2.80872
366,230,2.80872
367,230,2.80872
368,230,2.80872
369,230,2.80872
370,230,2.80872
371,230,2.80872
372,230,2.80872
373,230,2.80872
374,230,2.80872
375,230,2.82391
376,230,2.82391
377,230,2.82391
378,230,2.83913
379,230,2.8544
380,230,2.8544
381,230,2.8544
382,230,2.8544
383,230,2.86971
384,230,2.88506
385,230,2.91588
386,230,2.91588
387,230,2.93135
388,230,2.93135
389,230,2.94686
390,230,2.94686
391,230,2.94686
392,230,2.94686
393,230,2.94686
394,230,2.94686
395,230,2.96242
396,230,2.94686
397,230,2.94686
398,230,2.94686
399,230,2.94686
400,230,2.96242
401,230,2.96242
402,230,2.96242
403,230,2.96242
404,230,2.96242
405,230,2.96242
406,230,2.96242
407,230,2.96242
408,230,2.96242
409,230,2.97802
410,230,2.97802
411,230,2.97802
412,230,2.99366
413,230,2.99366
414,230,3.00934
415,230,3.00934
416,230,3.00934
417,230,3.00934
418,230,3.00934
419,230,3.00934
420,230,3.00934
421,230,3.02507
422,230,3.02507
423,230,3.02507
424,230,3.02507
425,230,3.02507
426,230,3.00934
427,230,3.00934
428,230,3.00934
429,230,3.00934
430,230,3.00934
431,230,3.00934
432,230,3.00934
433,230,3.02507
434,230,3.00934
435,230,3.02507
436,230,3.02507
437,230,3.02507
438,230,3.02507
439,230,3.02507
440,230,3.04084
441,230,3.05666
442,230,3.05666
443,230,3.04084
444,230,3.05666
445,230,3.05666
446,230,3.05666
447,230,3.05666
448,230,3.08843
449,230,3.08843
450,230,3.08843
