laser_id,x_pixel,y_pixel,distance_cm
1,117,203,3.28297
1,118,203,3.28297
1,119,203,3.28297
1,120,203,3.28297
1,121,203,3.28297
1,122,203,3.28297
1,123,204,3.26649
1,124,204,3.26649
1,125,204,3.26649
1,126,204,3.26649
1,127,204,3.26649
1,128,204,3.26649
1,129,204,3.26649
1,130,205,3.25006
1,131,205,3.25006
1,132,206,3.23368
1,133,206,3.23368
1,134,206,3.23368
1,135,206,3.23368
1,136,207,3.21735
1,137,207,3.21735
1,138,208,3.20107
1,139,208,3.20107
1,140,209,3.18483
1,141,209,3.18483
1,142,210,3.16865
1,143,210,3.16865
1,144,210,3.16865
1,145,211,3.15251
1,146,211,3.15251
1,147,211,3.15251
1,148,211,3.15251
1,149,211,3.15251
1,150,212,3.13642
1,151,212,3.13642
1,152,212,3.13642
1,153,212,3.13642
1,154,212,3.13642
1,155,212,3.13642
1,156,212,3.13642
1,157,212,3.13642
1,158,212,3.13642
1,159,212,3.13642
1,160,211,3.15251
1,161,211,3.15251
1,162,212,3.13642
1,163,212,3.13642
1,164,212,3.13642
1,165,212,3.13642
1,166,212,3.13642
1,167,212,3.13642
1,168,212,3.13642
1,169,212,3.13642
1,170,212,3.13642
1,171,212,3.13642
1,172,212,3.13642
1,173,212,3.13642
1,174,212,3.13642
1,175,212,3.13642
1,176,212,3.13642
1,177,212,3.13642
1,178,212,3.13642
1,179,211,3.15251
1,180,211,3.15251
1,181,211,3.15251
1,182,211,3.15251
1,183,212,3.13642
1,184,212,3.13642
1,185,213,3.12038
1,186,213,3.12038
1,187,214,3.10438
1,188,215,3.08843
1,189,216,3.07252
1,190,219,3.02507
1,191,220,3.00934
1,192,221,2.99366
1,193,222,2.97802
1,194,223,2.96242
1,195,224,2.94686
1,196,224,2.94686
1,197,225,2.93135
1,198,225,2.93135
1,199,225,2.93135
1,200,226,2.91588
1,201,226,2.91588
1,202,226,2.91588
1,203,226,2.91588
1,204,227,2.90045
1,205,228,2.88506
1,206,230,2.8544
1,207,231,2.83913
1,208,232,2.82391
1,209,232,2.82391
1,210,232,2.82391
1,211,232,2.82391
1,212,233,2.80872
1,213,234,2.79357
1,214,234,2.79357
1,215,234,2.79357
1,216,235,2.77846
1,217,235,2.77846
1,218,235,2.77846
1,219,235,2.77846
1,220,243,2.65895
1,221,244,2.64418
1,222,244,2.64418
1,223,244,2.64418
1,224,244,2.64418
1,225,244,2.64418
1,226,244,2.64418
1,227,244,2.64418
1,228,244,2.64418
1,229,244,2.64418
1,230,244,2.64418
1,231,244,2.64418
1,232,244,2.64418
1,233,244,2.64418
1,234,243,2.65895
1,235,243,2.65895
1,236,243,2.65895
1,237,243,2.65895
1,238,243,2.65895
1,239,242,2.67376
1,240,242,2.67376
1,241,242,2.67376
1,242,242,2.67376
1,243,242,2.67376
1,244,242,2.67376
1,245,242,2.67376
1,246,242,2.67376
1,247,242,2.67376
1,248,241,2.68861
1,249,242,2.67376
1,250,242,2.67376
1,251,242,2.67376
1,252,241,2.68861
1,253,241,2.68861
1,254,241,2.68861
1,255,241,2.68861
1,256,241,2.68861
1,257,241,2.68861
1,258,241,2.68861
1,259,241,2.68861
1,260,241,2.68861
1,261,241,2.68861
1,262,241,2.68861
1,263,241,2.68861
1,264,242,2.67376
1,265,242,2.67376
1,266,243,2.65895
1,267,243,2.65895
1,268,243,2.65895
1,269,243,2.65895
1,270,243,2.65895
1,271,244,2.64418
1,272,245,2.62945
1,273,246,2.61475
1,274,246,2.61475
1,275,246,2.61475
1,276,247,2.60008
1,277,247,2.60008
1,278,247,2.60008
1,279,247,2.60008
1,280,247,2.60008
1,281,247,2.60008
1,282,247,2.60008
1,283,248,2.58546
1,284,248,2.58546
1,285,247,2.60008
1,286,248,2.58546
1,287,248,2.58546
1,288,248,2.58546
1,289,248,2.58546
1,290,248,2.58546
1,291,249,2.57086
1,292,250,2.5563
1,293,250,2.5563
1,294,251,2.54178
1,295,251,2.54178
1,296,252,2.52729
1,297,252,2.52729
1,298,252,2.52729
1,299,252,2.52729
1,300,252,2.52729
1,301,252,2.52729
1,302,252,2.52729
1,303,252,2.52729
1,304,252,2.52729
1,305,253,2.51283
1,306,253,2.51283
1,307,253,2.51283
1,308,253,2.51283
1,309,253,2.51283
