x_pixel,y_pixel,distance_cm
113,230,3.58875
114,230,3.57128
115,230,3.69486
116,230,3.71277
117,230,3.71277
118,230,3.71277
119,230,3.71277
120,230,3.71277
121,230,3.71277
122,230,3.71277
123,230,3.71277
124,230,3.71277
125,230,3.55387
126,230,3.55387
127,230,3.55387
128,230,3.55387
129,230,3.53652
130,230,3.55387
131,230,3.55387
132,230,3.55387
133,230,3.55387
134,230,3.55387
135,230,3.57128
136,230,3.57128
137,230,3.57128
138,230,3.57128
139,230,3.57128
140,230,3.57128
141,230,3.57128
142,230,3.57128
143,230,3.57128
144,230,3.55387
145,230,3.55387
146,230,3.55387
147,230,3.53652
148,230,3.55387
149,230,3.53652
150,230,3.53652
151,230,3.53652
152,230,3.53652
153,230,3.53652
154,230,3.53652
155,230,3.53652
156,230,3.53652
157,230,3.53652
158,230,3.53652
159,230,3.53652
160,230,3.51923
161,230,3.51923
162,230,3.51923
163,230,3.502
164,230,3.48482
165,230,3.48482
166,230,3.4677
167,230,3.4677
168,230,3.43363
169,230,3.39978
170,230,3.38293
171,230,3.36614
172,230,3.3494
173,230,3.33272
174,230,3.31608
175,230,3.2995
176,230,3.2995
177,230,3.2995
178,230,3.2995
179,230,3.28297
180,230,3.28297
181,230,3.28297
182,230,3.28297
183,230,3.28297
184,230,3.26649
185,230,3.26649
186,230,3.26649
187,230,3.26649
188,230,3.25006
189,230,3.25006
190,230,3.23368
191,230,3.23368
192,230,3.21735
193,230,3.21735
194,230,3.20107
195,230,3.18483
196,230,3.18483
197,230,3.15251
198,230,3.04084
199,230,3.04084
200,230,3.04084
201,230,3.02507
202,230,3.02507
203,230,3.00934
204,230,2.99366
205,230,2.99366
206,230,2.97802
207,230,2.97802
208,230,2.97802
209,230,2.96242
210,230,2.96242
211,230,2.94686
212,230,2.94686
213,230,2.93135
214,230,2.93135
215,230,2.91588
216,230,2.91588
217,230,2.91588
218,230,2.91588
219,230,2.91588
220,230,2.90045
221,230,2.90045
222,230,2.88506
223,230,2.88506
224,230,2.88506
225,230,2.86971
226,230,2.86971
227,230,2.86971
228,230,2.86971
229,230,2.86971
230,230,2.8544
231,230,2.8544
232,230,2.8544
233,230,2.8544
234,230,2.8544
235,230,2.83913
236,230,2.83913
237,230,2.83913
238,230,2.83913
239,230,2.83913
240,230,2.83913
241,230,2.83913
242,230,2.83913
243,230,2.83913
244,230,2.83913
245,230,2.83913
246,230,2.83913
247,230,2.83913
248,230,2.83913
249,230,2.83913
250,230,2.83913
251,230,2.83913
252,230,2.83913
253,230,2.83913
254,230,2.83913
255,230,2.83913
256,230,2.83913
257,230,2.83913
258,230,2.82391
259,230,2.82391
260,230,2.82391
261,230,2.82391
262,230,2.82391
263,230,2.82391
264,230,2.82391
265,230,2.82391
266,230,2.82391
267,230,2.82391
268,230,2.82391
269,230,2.82391
270,230,2.82391
271,230,2.82391
272,230,2.82391
273,230,2.82391
274,230,2.82391
275,230,2.82391
276,230,2.82391
277,230,2.82391
278,230,2.82391
279,230,2.82391
280,230,2.82391
281,230,2.82391
282,230,2.82391
283,230,2.82391
284,230,2.82391
285,230,2.82391
286,230,2.82391
287,230,2.82391
288,230,2.82391
289,230,2.82391
290,230,2.82391
291,230,2.71841
292,230,2.70349
293,230,2.70349
294,230,2.70349
295,230,2.70349
296,230,2.70349
297,230,2.70349
298,230,2.71841
299,230,2.71841
300,230,2.73336
301,230,2.74836
302,230,2.74836
303,230,2.74836
304,230,2.76339
305,230,2.76339
306,230,2.76339
307,230,2.76339
308,230,2.76339
309,230,2.76339
310,230,2.76339
311,230,2.76339
312,230,2.76339
313,230,2.76339
314,230,2.76339
315,230,2.76339
316,230,2.76339
317,230,2.76339
318,230,2.77846
319,230,2.77846
320,230,2.77846
321,230,2.77846
322,230,2.77846
323,230,2.77846
324,230,2.77846
325,230,2.77846
326,230,2.76339
327,230,2.76339
328,230,2.76339
329,230,2.76339
330,230,2.76339
331,230,2.76339
332,230,2.74836
333,230,2.74836
334,230,2.74836
335,230,2.74836
336,230,2.76339
337,230,2.74836
338,230,2.74836
339,230,2.74836
340,230,2.74836
341,230,2.74836
342,230,2.74836
343,230,2.74836
344,230,2.74836
345,230,2.74836
346,230,2.74836
347,230,2.76339
348,230,2.74836
349,230,2.74836
350,230,2.74836
351,230,2.74836
352,230,2.74836
353,230,2.74836
354,230,2.74836
355,230,2.74836
356,230,2.74836
357,230,2.74836
358,230,2.74836
359,230,2.74836
360,230,2.74836
361,230,2.74836
362,230,2.74836
363,230,2.76339
364,230,2.76339
365,230,2.76339
366,230,2.76339
367,230,2.76339
368,230,2.76339
369,230,2.77846
370,230,2.77846
371,230,2.77846
372,230,2.77846
373,230,2.77846
374,230,2.77846
375,230,2.77846
376,230,2.77846
377,230,2.76339
378,230,2.76339
379,230,2.76339
380,230,2.76339
381,230,2.76339
382,230,2.74836
383,230,2.74836
384,230,2.76339
385,230,2.76339
386,230,2.76339
387,230,2.76339
388,230,2.76339
389,230,2.76339
390,230,2.76339
391,230,2.82391
392,230,2.82391
393,230,2.83913
394,230,2.8544
395,230,2.8544
396,230,2.8544
397,230,2.86971
398,230,2.86971
399,230,2.88506
400,230,2.93135
401,230,2.93135
402,230,2.93135
403,230,2.93135
404,230,2.93135
405,230,2.94686
406,230,2.94686
407,230,2.94686
408,230,2.94686
409,230,2.94686
410,230,2.94686
411,230,2.94686
412,230,2.96242
413,230,2.96242
414,230,2.96242
415,230,2.97802
416,230,2.96242
417,230,2.96242
418,230,2.94686
419,230,2.90045
420,230,2.86971
421,230,2.86971
422,230,2.86971
423,230,2.86971
424,230,2.86971
425,230,2.86971
426,230,2.86971
427,230,2.88506
428,230,2.88506
429,230,2.90045
430,230,2.91588
431,230,2.93135
432,230,2.94686
433,230,2.96242
434,230,2.96242
435,230,2.96242
436,230,2.96242
437,230,2.96242
438,230,2.96242
439,230,2.96242
440,230,2.96242
441,230,2.97802
442,230,2.97802
443,230,2.97802
444,230,2.99366
445,230,2.99366
446,230,2.99366
447,230,2.99366
448,230,2.99366
449,230,3.00934
450,230,3.00934
451,230,3.02507
452,230,3.02507
453,230,3.04084
454,230,3.05666
455,230,3.07252
456,230,3.07252
457,230,3.08843
458,230,3.08843
459,230,3.08843
460,230,3.10438
461,230,3.10438
462,230,3.10438
463,230,3.10438
464,230,3.16865
465,230,3.18483
466,230,3.20107
467,230,3.21735
468,230,3.21735
469,230,3.23368
470,230,3.23368
471,230,3.23368
472,230,3.25006
473,230,3.25006
474,230,3.25006
475,230,3.25006
476,230,3.26649
477,230,3.25006
478,230,3.25006
479,230,3.26649
480,230,3.26649
481,230,3.26649
482,230,3.26649
483,230,3.26649
484,230,3.26649
485,230,3.26649
486,230,3.28297
487,230,3.28297
488,230,3.28297
489,230,3.2995
490,230,3.2995
491,230,3.31608
492,230,3.31608
493,230,3.33272
494,230,3.33272
495,230,3.33272
496,230,3.33272
497,230,3.3494
498,230,3.3494
499,230,3.3494
500,230,3.3494
501,230,3.36614
502,230,3.36614
503,230,3.36614
504,230,3.38293
505,230,3.38293
506,230,3.39978
507,230,3.41667
508,230,3.41667
509,230,3.41667
510,230,3.43363
511,230,3.45064
512,230,3.4677
513,230,3.4677
514,230,3.48482
515,230,3.48482
516,230,3.48482
517,230,3.48482
518,230,3.48482
519,230,3.48482
520,230,3.48482
521,230,3.48482
522,230,3.48482
523,230,3.502
524,230,3.502
525,230,3.51923
526,230,3.53652
527,230,3.55387
528,230,3.57128
529,230,3.60628
530,230,3.64153
531,230,3.67702
532,230,3.69486
533,230,3.71277
534,230,3.73074
535,230,3.76688
536,230,3.78505
537,230,3.80329
538,230,3.83997
539,230,3.85842
540,230,3.89553
541,230,4.02774
542,230,4.08557
543,230,4.16384
544,230,4.20349
545,230,4.22344
546,230,4.32461
547,230,4.34512
548,230,4.36574
549,230,4.36574
550,230,4.38645
551,230,4.40727
552,230,4.42818
553,230,4.47033
554,230,4.49157
555,230,4.53436
556,230,4.5994
557,230,4.62131
558,230,4.62131
559,230,4.64334
