x_pixel,y_pixel,distance_cm
202,244,2.64418
203,243,2.65895
204,243,2.65895
205,244,2.64418
206,244,2.64418
207,245,2.62945
208,245,2.62945
209,246,2.61475
210,247,2.60008
211,248,2.58546
212,248,2.58546
213,249,2.57086
214,249,2.57086
215,252,2.52729
216,253,2.51283
217,253,2.51283
218,253,2.51283
219,253,2.51283
220,253,2.51283
221,253,2.51283
222,254,2.49841
223,253,2.51283
224,254,2.49841
225,254,2.49841
226,255,2.48403
227,255,2.48403
228,255,2.48403
229,255,2.48403
230,254,2.49841
231,254,2.49841
232,254,2.49841
233,254,2.49841
234,254,2.49841
235,254,2.49841
236,254,2.49841
237,254,2.49841
238,254,2.49841
239,254,2.49841
240,254,2.49841
241,254,2.49841
242,253,2.51283
243,253,2.51283
244,253,2.51283
245,252,2.52729
246,252,2.52729
247,252,2.52729
248,253,2.51283
249,253,2.51283
250,253,2.51283
251,253,2.51283
252,254,2.49841
253,254,2.49841
254,254,2.49841
255,255,2.48403
256,255,2.48403
257,255,2.48403
258,254,2.49841
259,254,2.49841
260,253,2.51283
261,253,2.51283
262,253,2.51283
263,252,2.52729
264,252,2.52729
265,252,2.52729
266,252,2.52729
267,252,2.52729
268,251,2.54178
269,251,2.54178
270,251,2.54178
271,251,2.54178
272,251,2.54178
273,250,2.5563
274,250,2.5563
275,250,2.5563
276,249,2.57086
277,249,2.57086
278,248,2.58546
279,248,2.58546
280,247,2.60008
281,244,2.64418
282,243,2.65895
283,243,2.65895
284,242,2.67376
285,242,2.67376
286,242,2.67376
287,242,2.67376
288,242,2.67376
289,242,2.67376
290,242,2.67376
291,242,2.67376
292,242,2.67376
293,242,2.67376
294,242,2.67376
295,242,2.67376
296,241,2.68861
297,241,2.68861
298,241,2.68861
299,240,2.70349
300,240,2.70349
301,239,2.71841
302,239,2.71841
303,239,2.71841
304,239,2.71841
305,239,2.71841
306,239,2.71841
307,239,2.71841
308,239,2.71841
309,238,2.73336
310,238,2.73336
311,238,2.73336
312,238,2.73336
313,238,2.73336
314,238,2.73336
315,238,2.73336
316,238,2.73336
317,238,2.73336
318,238,2.73336
319,238,2.73336
320,238,2.73336
321,238,2.73336
322,238,2.73336
323,239,2.71841
324,240,2.70349
325,241,2.68861
326,242,2.67376
327,242,2.67376
328,243,2.65895
329,244,2.64418
330,244,2.64418
331,244,2.64418
332,245,2.62945
333,245,2.62945
334,245,2.62945
335,245,2.62945
336,244,2.64418
337,245,2.62945
338,244,2.64418
339,244,2.64418
340,243,2.65895
341,242,2.67376
342,242,2.67376
343,242,2.67376
344,242,2.67376
345,241,2.68861
346,242,2.67376
347,243,2.65895
348,243,2.65895
349,243,2.65895
350,243,2.65895
351,244,2.64418
352,244,2.64418
353,244,2.64418
354,244,2.64418
355,244,2.64418
356,244,2.64418
357,244,2.64418
358,244,2.64418
359,244,2.64418
360,244,2.64418
361,244,2.64418
362,244,2.64418
363,244,2.64418
364,244,2.64418
365,244,2.64418
366,244,2.64418
367,244,2.64418
368,244,2.64418
369,244,2.64418
370,244,2.64418
371,244,2.64418
372,244,2.64418
373,244,2.64418
374,244,2.64418
375,244,2.64418
376,244,2.64418
377,244,2.64418
378,244,2.64418
379,244,2.64418
380,244,2.64418
381,243,2.65895
382,243,2.65895
383,242,2.67376
384,242,2.67376
385,242,2.67376
386,241,2.68861
387,241,2.68861
388,242,2.67376
389,241,2.68861
390,241,2.68861
391,240,2.70349
392,240,2.70349
393,240,2.70349
394,241,2.68861
395,240,2.70349
396,240,2.70349
397,239,2.71841
398,239,2.71841
399,239,2.71841
400,239,2.71841
401,239,2.71841
402,239,2.71841
403,240,2.70349
404,240,2.70349
405,240,2.70349
406,240,2.70349
407,240,2.70349
408,240,2.70349
409,240,2.70349
410,240,2.70349
411,240,2.70349
412,240,2.70349
413,240,2.70349
414,240,2.70349
415,240,2.70349
416,239,2.71841
417,239,2.71841
418,238,2.73336
419,239,2.71841
420,239,2.71841
421,238,2.73336
422,238,2.73336
423,238,2.73336
424,238,2.73336
425,238,2.73336
426,238,2.73336
427,238,2.73336
428,238,2.73336
429,237,2.74836
430,237,2.74836
431,236,2.76339
432,236,2.76339
433,237,2.74836
434,236,2.76339
435,236,2.76339
436,236,2.76339
437,235,2.77846
438,235,2.77846
439,235,2.77846
440,234,2.79357
441,234,2.79357
442,234,2.79357
443,233,2.80872
444,233,2.80872
445,233,2.80872
446,232,2.82391
447,232,2.82391
448,232,2.82391
449,232,2.82391
450,232,2.82391
451,231,2.83913
452,231,2.83913
453,230,2.8544
454,230,2.8544
455,230,2.8544
456,230,2.8544
457,230,2.8544
458,229,2.86971
459,228,2.88506
460,228,2.88506
461,227,2.90045
462,227,2.90045
463,227,2.90045
464,227,2.90045
465,226,2.91588
466,226,2.91588
467,225,2.93135
468,224,2.94686
469,220,3.00934
470,218,3.04084
471,216,3.07252
472,216,3.07252
473,215,3.08843
474,214,3.10438
475,213,3.12038
476,213,3.12038
477,212,3.13642
478,212,3.13642
479,211,3.15251
480,211,3.15251
481,211,3.15251
482,211,3.15251
483,211,3.15251
484,210,3.16865
485,210,3.16865
486,209,3.18483
487,208,3.20107
488,208,3.20107
489,207,3.21735
490,207,3.21735
491,207,3.21735
492,207,3.21735
493,207,3.21735
494,207,3.21735
495,206,3.23368
496,207,3.21735
497,206,3.23368
498,207,3.21735
499,207,3.21735
500,207,3.21735
501,207,3.21735
502,207,3.21735
503,208,3.20107
504,207,3.21735
505,207,3.21735
506,208,3.20107
507,207,3.21735
508,207,3.21735
509,207,3.21735
510,207,3.21735
511,207,3.21735
512,207,3.21735
513,207,3.21735
514,207,3.21735
515,207,3.21735
516,207,3.21735
517,207,3.21735
518,207,3.21735
519,207,3.21735
520,206,3.23368
521,206,3.23368
522,206,3.23368
523,206,3.23368
524,206,3.23368
525,206,3.23368
526,206,3.23368
527,206,3.23368
528,206,3.23368
529,206,3.23368
530,206,3.23368
531,205,3.25006
532,205,3.25006
533,204,3.26649
534,204,3.26649
40,127,4.7327
41,128,4.71017
42,132,4.62131
43,132,4.62131
44,133,4.5994
45,133,4.5994
46,133,4.5994
47,133,4.5994
48,134,4.5776
49,133,4.5994
50,134,4.5776
51,133,4.5994
52,133,4.5994
53,133,4.5994
