laser_id,x_pixel,y_pixel,distance_cm
1,131,204,3.26352
1,132,204,3.26501
1,133,204,3.2665
1,134,203,3.268
1,135,203,3.268
1,136,203,3.26651
1,137,204,3.26204
1,138,204,3.25609
1,139,204,3.24867
1,140,205,3.23975
1,141,206,3.23083
1,142,207,3.22191
1,143,208,3.21301
1,144,209,3.20412
1,145,209,3.19522
1,146,209,3.18782
1,147,209,3.18191
1,148,210,3.17601
1,149,210,3.1716
1,150,210,3.1672
1,151,210,3.1628
1,152,210,3.1584
1,153,211,3.154
1,154,211,3.15107
1,155,212,3.14814
1,156,212,3.14375
1,157,212,3.13936
1,158,212,3.13497
1,159,212,3.13205
1,160,212,3.12767
1,161,213,3.12476
1,162,213,3.12185
1,163,213,3.11893
1,164,213,3.11602
1,165,214,3.11166
1,166,214,3.1073
1,167,214,3.10439
1,168,214,3.10149
1,169,214,3.09714
1,170,215,3.09278
1,171,215,3.08989
1,172,215,3.08555
1,173,215,3.08121
1,174,216,3.07687
1,175,216,3.07254
1,176,216,3.06965
1,177,217,3.06676
1,178,217,3.06387
1,179,217,3.05955
1,180,217,3.05667
1,181,217,3.05379
1,182,217,3.05091
1,183,217,3.04804
1,184,218,3.04373
1,185,218,3.03801
1,186,218,3.03086
1,187,218,3.02229
1,188,219,3.01231
1,189,220,3.00233
1,190,221,2.99237
1,191,222,2.98242
1,192,223,2.97387
1,193,224,2.96675
1,194,224,2.96247
1,195,225,2.95962
1,196,225,2.9582
1,197,224,2.95962
1,198,223,2.96246
1,199,222,2.96671
1,200,222,2.97097
1,201,222,2.97663
1,202,221,2.9823
1,203,221,2.98655
1,204,221,2.98939
1,205,221,2.99081
1,206,221,2.99223
1,207,221,2.99366
1,208,221,2.99366
1,209,221,2.99366
1,210,221,2.99366
1,211,221,2.99366
1,212,221,2.99223
1,213,221,2.99081
1,214,221,2.98939
1,215,221,2.98797
1,216,221,2.98655
1,217,222,2.98513
1,218,222,2.9837
1,219,222,2.98086
1,220,222,2.97802
1,221,222,2.97518
1,222,222,2.97234
1,223,222,2.97093
1,224,223,2.96951
1,225,223,2.96809
1,226,223,2.96667
1,227,223,2.96667
1,228,223,2.96667
1,229,223,2.96667
1,230,223,2.96809
1,231,223,2.96951
1,232,222,2.97093
1,233,222,2.97234
1,234,222,2.97376
1,235,222,2.97518
1,236,222,2.9766
1,237,222,2.9766
1,238,222,2.97518
1,239,222,2.97376
1,240,222,2.97234
1,241,222,2.96951
1,242,223,2.96668
1,243,223,2.96385
1,244,223,2.96101
1,245,223,2.95818
1,246,224,2.95394
1,247,224,2.9497
1,248,224,2.94547
1,249,224,2.94124
1,250,224,2.937
1,251,225,2.93277
1,252,225,2.92996
1,253,226,2.92714
1,254,226,2.92432
1,255,226,2.92151
1,256,226,2.91869
1,257,226,2.91728
1,258,226,2.91447
1,259,226,2.91307
1,260,226,2.91027
1,261,226,2.90747
1,262,226,2.90327
1,263,227,2.89907
1,264,227,2.89348
1,265,228,2.88651
1,266,228,2.87953
1,267,229,2.87117
1,268,229,2.86281
1,269,230,2.85585
1,270,231,2.84889
1,271,231,2.84333
1,272,232,2.83778
1,273,232,2.83223
1,274,232,2.82669
1,275,232,2.82253
1,276,232,2.81977
1,277,232,2.817
1,278,233,2.81562
1,279,233,2.81424
1,280,233,2.81286
1,281,233,2.81148
1,282,233,2.80872
1,283,233,2.80596
1,284,233,2.80459
1,285,233,2.80321
1,286,233,2.80046
1,287,234,2.79771
1,288,234,2.79496
1,289,234,2.79221
1,290,234,2.78946
1,291,235,2.78671
1,292,235,2.78396
1,293,235,2.78258
1,294,235,2.78121
1,295,235,2.77983
1,296,235,2.77846
1,297,235,2.77846
1,298,235,2.77846
1,299,235,2.77846
1,300,235,2.77846
1,301,235,2.77846
1,302,235,2.77846
1,303,235,2.77846
1,304,235,2.77846
1,305,235,2.77709
1,306,235,2.77572
1,307,235,2.77435
1,308,235,2.77298
1,309,235,2.77161
1,310,236,2.77024
1,311,236,2.77024
1,312,236,2.77024
1,313,236,2.77024
1,314,236,2.77024
1,315,236,2.77161
1,316,235,2.77436
1,317,235,2.7771
1,318,235,2.77984
1,319,235,2.78259
1,320,234,2.78533
1,321,234,2.78808
1,322,234,2.78945
1,323,234,2.79082
1,324,234,2.7922
1,325,234,2.79357
1,326,234,2.79357
1,327,234,2.79357
1,328,234,2.79357
1,329,234,2.79357
1,330,234,2.79495
1,331,234,2.79632
1,332,234,2.7977
1,333,234,2.79908
1,334,234,2.79908
1,335,233,2.79908
1,336,233,2.79908
1,337,233,2.79771
1,338,233,2.79633
1,339,234,2.79496
1,340,234,2.79358
1,341,234,2.79083
