laser_id,x_pixel,y_pixel,distance_cm
1,94,197,3.38293
1,95,197,3.38293
1,107,199,3.3494
1,114,198,3.36614
1,116,198,3.36614
1,118,197,3.38293
1,119,197,3.38293
1,121,197,3.38293
1,127,193,3.45064
1,130,201,3.31608
1,131,202,3.2995
1,138,206,3.23368
1,140,206,3.23368
1,144,208,3.20107
1,152,213,3.12038
1,153,215,3.08843
1,157,219,3.02507
1,159,220,3.00934
1,160,222,2.97802
1,161,224,2.94686
1,171,228,2.88506
1,174,230,2.8544
1,187,231,2.83913
1,191,234,2.79357
1,194,236,2.76339
1,195,236,2.76339
1,217,238,2.73336
1,220,239,2.71841
1,221,239,2.71841
1,225,239,2.71841
1,227,239,2.71841
1,228,239,2.71841
1,229,239,2.71841
1,239,241,2.68861
1,240,242,2.67376
1,243,242,2.67376
1,244,243,2.65895
1,245,243,2.65895
1,249,244,2.64418
1,251,243,2.65895
1,252,244,2.64418
1,262,244,2.64418
1,263,245,2.62945
1,273,246,2.61475
1,278,245,2.62945
1,279,246,2.61475
1,280,246,2.61475
1,281,246,2.61475
1,285,246,2.61475
1,287,233,2.80872
1,288,237,2.74836
1,296,254,2.49841
1,297,254,2.49841
1,299,255,2.48403
1,300,256,2.46967
1,301,256,2.46967
1,307,259,2.42681
1,308,260,2.41258
1,320,259,2.42681
1,327,261,2.39839
1,328,262,2.38423
1,330,262,2.38423
1,331,263,2.37011
1,334,263,2.37011
1,356,268,2.29995
1,358,269,2.28601
1,359,270,2.2721
1,363,270,2.2721
1,364,270,2.2721
1,376,270,2.2721
1,377,271,2.25822
1,383,284,2.08045
1,384,283,2.09395
1,385,283,2.09395
1,389,268,2.29995
1,390,268,2.29995
1,391,268,2.29995
1,395,269,2.28601
1,396,270,2.2721
1,397,269,2.28601
1,409,265,2.34195
1,410,265,2.34195
1,423,268,2.29995
1,426,268,2.29995
1,435,280,2.13463
1,446,261,2.39839
1,456,259,2.42681
1,457,258,2.44106
1,459,258,2.44106
1,460,257,2.45535
1,463,257,2.45535
1,470,253,2.51283
1,471,253,2.51283
1,472,252,2.52729
1,473,252,2.52729
1,474,251,2.54178
1,486,249,2.57086
1,490,245,2.62945
1,491,243,2.65895
1,493,225,2.93135
1,501,235,2.77846
1,503,236,2.76339
1,507,235,2.77846
1,511,233,2.80872
1,512,234,2.79357
1,516,232,2.82391
1,517,232,2.82391
1,543,226,2.91588
1,544,227,2.90045
1,550,225,2.93135
1,551,225,2.93135
1,558,224,2.94686
1,559,223,2.96242
1,564,223,2.96242
1,565,222,2.97802
1,567,220,3.00934
1,570,218,3.04084
1,574,214,3.10438
1,576,210,3.16865
1,577,194,3.43363
1,578,189,3.51923
1,581,202,3.2995
1,586,199,3.3494
1,590,197,3.38293
1,591,196,3.39978
1,598,193,3.45064
1,603,195,3.41667
1,616,193,3.45064
1,625,189,3.51923
1,627,188,3.53652
2,119,263,3.65921
2,128,273,3.48104
2,129,273,3.48104
2,135,278,3.39375
2,137,278,3.39375
2,138,279,3.37643
2,143,280,3.35916
2,148,281,3.34193
2,149,282,3.32475
2,153,283,3.30761
2,161,285,3.27345
2,162,286,3.25644
2,163,286,3.25644
2,168,291,3.17202
2,171,290,3.18882
2,172,294,3.12187
2,176,302,2.98987
2,179,305,2.94101
2,184,308,2.89248
2,185,308,2.89248
2,186,309,2.87638
2,187,309,2.87638
2,188,310,2.86032
2,190,311,2.84429
2,192,312,2.82829
2,195,313,2.81233
2,196,313,2.81233
2,199,314,2.79641
2,200,315,2.78052
2,204,317,2.74885
2,205,317,2.74885
2,219,320,2.7016
2,220,321,2.68591
2,231,322,2.67026
2,235,323,2.65465
2,237,322,2.67026
2,250,325,2.62351
2,264,324,2.63906
2,265,324,2.63906
2,274,326,2.608
2,275,327,2.59251
2,288,328,2.57706
2,293,332,2.51557
2,301,334,2.48501
2,302,334,2.48501
2,304,326,2.608
2,309,339,2.40915
2,310,339,2.40915
2,314,339,2.40915
2,315,340,2.39407
2,318,342,2.364
2,322,343,2.34901
2,323,343,2.34901
2,328,344,2.33405
2,333,346,2.30421
2,335,346,2.30421
2,338,347,2.28933
2,388,346,2.30421
2,389,345,2.31911
2,397,344,2.33405
2,398,344,2.33405
2,402,343,2.34901
2,410,342,2.364
2,411,342,2.364
2,433,341,2.37902
2,434,340,2.39407
2,438,341,2.37902
2,439,341,2.37902
2,447,341,2.37902
2,448,340,2.39407
2,451,338,2.42426
2,454,338,2.42426
2,456,336,2.45458
2,457,336,2.45458
2,464,333,2.50027
2,466,333,2.50027
2,470,330,2.54625
2,471,330,2.54625
2,472,329,2.56164
2,473,329,2.56164
2,475,327,2.59251
2,478,325,2.62351
2,481,324,2.63906
2,483,324,2.63906
2,490,320,2.7016
2,491,319,2.71731
