laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,129,285,53.0719,50.2253,2.8466
1,130,285,53.0593,50.2253,2.8340
1,131,285,53.0277,50.2253,2.8024
1,132,286,53.0032,50.2253,2.7779
1,133,286,52.9836,50.2253,2.7583
1,134,286,52.9516,50.2253,2.7263
1,135,286,52.9035,50.2253,2.6782
1,136,287,52.8395,50.2253,2.6142
1,137,287,52.7597,50.2253,2.5344
1,138,287,52.6803,50.2141,2.4662
1,139,288,52.5852,50.2029,2.3823
1,140,288,52.4901,50.1954,2.2947
1,141,289,52.3950,50.1954,2.1996
1,142,290,52.3160,50.1954,2.1205
1,143,291,52.2369,50.1880,2.0489
1,144,292,52.1579,50.1768,1.9811
1,145,292,52.0948,50.1656,1.9292
1,146,292,52.0316,50.1544,1.8773
1,147,292,51.9844,50.1432,1.8413
1,148,292,51.9374,50.1283,1.8092
1,149,292,51.9062,50.1059,1.8002
1,150,292,51.8906,50.0725,1.8181
1,151,292,51.8594,50.0316,1.8278
1,152,292,51.8283,49.9872,1.8411
1,153,293,51.7972,49.9429,1.8543
1,154,293,51.7506,49.8986,1.8520
1,155,293,51.7040,49.8469,1.8571
1,156,294,51.6420,49.7880,1.8540
1,157,294,51.5800,49.7218,1.8582
1,158,294,51.5027,49.6447,1.8580
1,159,295,51.4410,49.5605,1.8806
1,160,295,51.3793,49.4690,1.9104
1,161,296,51.3024,49.3703,1.9321
1,162,296,51.2409,49.2609,1.9801
1,163,297,51.1795,49.1589,2.0206
1,164,297,51.1181,49.0607,2.0574
1,165,297,51.0569,48.9629,2.0941
1,166,298,50.9958,48.8654,2.1304
1,167,298,50.9500,48.7753,2.1747
1,168,298,50.9042,48.6853,2.2189
1,169,298,50.8738,48.5882,2.2855
1,170,299,50.8433,48.5021,2.3412
1,171,299,50.7977,48.4233,2.3745
1,172,299,50.7524,48.3482,2.4042
1,173,299,50.7070,48.2733,2.4337
1,174,299,50.6466,48.2093,2.4373
1,175,299,50.5863,48.1454,2.4409
1,176,300,50.5411,48.0852,2.4559
1,177,301,50.4959,48.0321,2.4638
1,178,301,50.4507,47.9686,2.4821
1,179,302,50.4056,47.9122,2.4933
1,180,302,50.3604,47.8594,2.5009
1,181,302,50.3152,47.8068,2.5084
1,182,302,50.2851,47.7542,2.5310
1,183,302,50.2701,47.7086,2.5615
1,184,302,50.2552,47.6631,2.5920
1,185,302,50.2552,47.6107,2.6444
1,186,302,50.2552,47.5583,2.6968
1,187,302,50.2402,47.5129,2.7273
1,188,302,50.2253,47.4711,2.7542
1,189,302,50.2253,47.4292,2.7961
1,190,302,50.2253,47.3875,2.8377
1,191,302,50.2253,47.3459,2.8794
1,192,303,50.2253,47.3077,2.9176
1,193,303,50.2253,47.2765,2.9488
1,194,302,50.2253,47.2349,2.9903
1,195,302,50.2253,47.2004,3.0249
1,196,302,50.2104,47.1659,3.0445
1,197,302,50.1954,47.1245,3.0709
1,198,302,50.1954,47.0832,3.1123
1,199,302,50.1954,47.0487,3.1467
1,200,302,50.1805,47.0144,3.1661
1,201,303,50.1656,46.9732,3.1924
1,202,303,50.1506,46.9320,3.2187
1,203,303,50.1357,46.8908,3.2450
1,204,303,50.1059,46.8530,3.2529
1,205,303,50.0613,46.8222,3.2391
1,206,303,50.0020,46.7913,3.2106
1,207,303,49.9429,46.7605,3.1824
1,208,303,49.8838,46.7331,3.1507
1,209,304,49.8101,46.7126,3.0975
1,210,305,49.7218,46.6852,3.0366
1,211,306,49.6191,46.6716,2.9475
1,212,307,49.5019,46.6443,2.8575
1,213,307,49.3703,46.6171,2.7532
1,214,308,49.2244,46.6035,2.6209
1,215,309,49.0933,46.5899,2.5035
1,216,310,48.9629,46.5627,2.4001
1,217,311,48.8329,46.5356,2.2973
1,218,312,48.7176,46.4949,2.2227
1,219,313,48.5882,46.4543,2.1339
1,220,313,48.4734,46.4136,2.0598
1,221,314,48.3732,46.3595,2.0136
1,222,315,48.2733,46.3054,1.9679
1,223,315,48.1879,46.2784,1.9095
