laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,112,254,58.7951,48.6010,10.1941
1,113,255,58.7220,48.5473,10.1747
1,114,255,58.6419,48.5079,10.1340
1,115,256,58.5349,48.4757,10.0592
1,116,256,58.4294,48.4435,9.9859
1,117,257,58.3431,48.4221,9.9210
1,118,258,58.1774,48.4006,9.7768
1,119,259,58.0125,48.3792,9.6333
1,120,261,57.8477,48.3577,9.4899
1,121,262,57.7015,48.3364,9.3651
1,122,262,57.5554,48.3151,9.2403
1,123,263,57.4100,48.2937,9.1163
1,124,264,57.2654,48.2724,8.9930
1,125,264,57.1392,48.2617,8.8775
1,126,264,57.0495,48.2510,8.7984
1,127,264,56.9779,48.2439,8.7340
1,128,265,56.8887,48.2439,8.6447
1,129,266,56.7999,48.2227,8.5772
1,130,266,56.7291,48.2014,8.5277
1,131,266,56.6583,48.1837,8.4746
1,132,266,56.5874,48.1729,8.4145
1,133,267,56.5166,48.1729,8.3437
1,134,268,56.4461,48.1729,8.2732
1,135,268,56.3934,48.1729,8.2205
1,136,268,56.3233,48.1729,8.1504
1,137,268,56.2532,48.1729,8.0802
1,138,268,56.1831,48.1659,8.0171
1,139,269,56.1133,48.1589,7.9544
1,140,269,56.0439,48.1588,7.8851
1,141,270,55.9573,48.1588,7.7985
1,142,270,55.8708,48.1517,7.7191
1,143,270,55.7672,48.1446,7.6225
1,144,271,55.6466,48.1446,7.5019
1,145,272,55.5266,48.1341,7.3925
1,146,273,55.3898,48.1305,7.2593
1,147,273,55.2537,48.1305,7.1232
1,148,274,55.1009,48.1305,6.9704
1,149,275,54.9316,48.1199,6.8117
1,150,276,54.7631,48.1163,6.6468
1,151,277,54.5791,48.1128,6.4663
1,152,278,54.3959,48.1022,6.2937
1,153,279,54.1966,48.1057,6.0909
1,154,280,53.9982,48.1093,5.8890
1,155,281,53.8008,48.1128,5.6880
1,156,283,53.5884,48.1163,5.4721
1,157,284,53.3770,48.1163,5.2607
1,158,285,53.1666,48.1163,5.0503
1,159,286,52.9416,48.1163,4.8253
1,160,287,52.7176,48.1163,4.6013
1,161,289,52.4793,48.1165,4.3627
1,162,290,52.2737,48.1167,4.1569
1,163,291,52.0843,48.1169,3.9674
1,164,293,51.8958,48.1171,3.7787
1,165,294,51.7082,48.1205,3.5877
1,166,296,51.5366,48.1238,3.4128
1,167,296,51.3816,48.1272,3.2544
1,168,296,51.2273,48.1305,3.0968
