laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,129,285,53.0424,50.2552,2.7872
1,130,285,53.0088,50.2552,2.7536
1,131,286,52.9835,50.2552,2.7284
1,132,286,52.9639,50.2552,2.7088
1,133,286,52.9307,50.2552,2.6755
1,134,286,52.9035,50.2552,2.6483
1,135,287,52.8395,50.2552,2.5844
1,136,287,52.7755,50.2552,2.5204
1,137,287,52.7119,50.2552,2.4567
1,138,288,52.6482,50.2440,2.4042
1,139,288,52.5688,50.2328,2.3360
1,140,289,52.4737,50.2216,2.2521
1,141,289,52.3946,50.2104,2.1842
1,142,290,52.3155,50.1992,2.1164
1,143,290,52.2209,50.1880,2.0329
1,144,291,52.1422,50.1768,1.9654
1,145,292,52.0791,50.1656,1.9135
1,146,292,52.0319,50.1544,1.8775
1,147,292,51.9690,50.1432,1.8259
1,148,293,51.9220,50.1283,1.7938
1,149,293,51.8750,50.1059,1.7691
1,150,292,51.8282,50.0725,1.7558
1,151,292,51.7971,50.0390,1.7581
1,152,293,51.7660,50.0056,1.7604
1,153,293,51.7349,49.9723,1.7625
1,154,293,51.7039,49.9280,1.7759
1,155,294,51.6729,49.8764,1.7965
1,156,294,51.6109,49.8174,1.7935
1,157,294,51.5489,49.7512,1.7977
1,158,294,51.5025,49.6742,1.8284
1,159,295,51.4408,49.5899,1.8510
1,160,295,51.3791,49.4984,1.8807
1,161,296,51.3177,49.3997,1.9180
1,162,296,51.2563,49.2903,1.9660
1,163,296,51.1796,49.1883,1.9914
1,164,297,51.1030,49.0901,2.0129
1,165,297,51.0419,48.9923,2.0496
1,166,298,50.9807,48.8838,2.0969
1,167,298,50.9349,48.7826,2.1523
1,168,299,50.8892,48.6853,2.2039
1,169,299,50.8434,48.5882,2.2552
1,170,299,50.8129,48.5021,2.3108
1,171,299,50.7674,48.4233,2.3441
1,172,299,50.7371,48.3482,2.3888
1,173,299,50.6917,48.2733,2.4183
1,174,299,50.6615,48.2093,2.4522
1,175,299,50.6163,48.1454,2.4709
1,176,300,50.5711,48.0852,2.4859
1,177,300,50.5260,48.0321,2.4938
1,178,301,50.4808,47.9686,2.5122
1,179,301,50.4356,47.9122,2.5234
1,180,302,50.3904,47.8594,2.5310
1,181,302,50.3452,47.8068,2.5384
1,182,302,50.3152,47.7542,2.5610
1,183,302,50.2851,47.7086,2.5765
1,184,302,50.2701,47.6631,2.6070
1,185,302,50.2552,47.6107,2.6444
1,186,302,50.2552,47.5583,2.6968
1,187,302,50.2552,47.5129,2.7422
1,188,302,50.2552,47.4676,2.7875
1,189,302,50.2552,47.4154,2.8397
1,190,302,50.2552,47.3737,2.8814
1,191,302,50.2552,47.3320,2.9231
1,192,302,50.2552,47.2939,2.9613
1,193,302,50.2552,47.2627,2.9925
1,194,302,50.2552,47.2211,3.0340
1,195,302,50.2552,47.1866,3.0686
1,196,302,50.2402,47.1521,3.0882
1,197,302,50.2253,47.1107,3.1146
1,198,302,50.2104,47.0693,3.1410
1,199,302,50.1954,47.0349,3.1605
1,200,302,50.1805,47.0040,3.1765
1,201,303,50.1656,46.9730,3.1926
1,202,303,50.1506,46.9318,3.2188
1,203,303,50.1357,46.8975,3.2382
1,204,303,50.1059,46.8667,3.2392
1,205,303,50.0613,46.8358,3.2255
1,206,303,50.0167,46.8050,3.2117
1,207,303,49.9723,46.7741,3.1982
1,208,303,49.9132,46.7468,3.1665
1,209,304,49.8395,46.7262,3.1133
1,210,305,49.7512,46.6989,3.0524
1,211,305,49.6485,46.6716,2.9769
1,212,306,49.5313,46.6444,2.8869
1,213,307,49.3997,46.6171,2.7826
1,214,308,49.2538,46.5899,2.6639
1,215,309,49.1228,46.5763,2.5465
1,216,310,48.9923,46.5627,2.4296
1,217,311,48.8476,46.5355,2.3121
1,218,312,48.7176,46.5084,2.2093
1,219,313,48.5882,46.4677,2.1205
1,220,313,48.4734,46.4271,2.0463
1,221,314,48.3732,46.3730,2.0002
1,222,315,48.2733,46.3325,1.9409
1,223,315,48.1879,46.3054,1.8825
1,224,316,48.1029,46.2784,1.8245
1,225,316,48.0321,46.2513,1.7808
1,226,316,47.9474,46.2109,1.7366
1,227,317,47.8770,46.1704,1.7066
1,228,317,47.8068,46.1434,1.6634
1,229,318,47.7366,46.1165,1.6202
1,230,318,47.6806,46.0896,1.5910
1,231,319,47.6107,46.0628,1.5479
1,232,319,47.5408,46.0494,1.4914
1,233,320,47.4850,46.0227,1.4624
1,234,320,47.4154,45.9825,1.4329
1,235,320,47.3598,45.9423,1.4175
1,236,321,47.3043,45.9021,1.4022
1,237,321,47.2627,45.8754,1.3873
1,238,321,47.2073,45.8353,1.3720
1,239,322,47.1659,45.7953,1.3705
1,240,322,47.1107,45.7553,1.3554
1,241,322,47.0556,45.7286,1.3269
1,242,322,47.0143,45.7020,1.3123
1,243,323,46.9730,45.6754,1.2976
1,244,323,46.9181,45.6621,1.2560
1,245,324,46.8769,45.6488,1.2282
1,246,324,46.8358,45.6355,1.2004
1,247,324,46.7947,45.6222,1.1725
1,248,324,46.7536,45.6222,1.1314
1,249,325,46.7262,45.6222,1.1041
1,250,325,46.6989,45.6222,1.0767
1,251,325,46.6716,45.6222,1.0494
1,252,325,46.6444,45.6222,1.0222
1,253,325,46.6171,45.6222,0.9949
1,254,325,46.5899,45.6222,0.9677
1,255,325,46.5763,45.6222,0.9541
1,256,326,46.5627,45.6222,0.9405
1,257,326,46.5355,45.6222,0.9133
1,258,326,46.5084,45.6222,0.8862
1,259,326,46.4677,45.6222,0.8455
1,260,326,46.4271,45.6222,0.8049
1,261,326,46.3730,45.6222,0.7508
1,262,327,46.3325,45.6222,0.7103
1,263,327,46.3054,45.6222,0.6833
1,264,328,46.2784,45.6222,0.6562
1,265,328,46.2513,45.6222,0.6292
1,266,329,46.2109,45.6222,0.5887
1,267,329,46.1704,45.6222,0.5482
1,268,328,46.1434,45.6222,0.5212
1,269,328,46.1165,45.6222,0.4943
1,270,328,46.0896,45.6222,0.4675
1,271,329,46.0628,45.6222,0.4406
1,272,329,46.0494,45.6222,0.4272
1,273,329,46.0227,45.6222,0.4005
1,274,329,45.9825,45.6222,0.3603
1,275,330,45.9423,45.6222,0.3201
1,276,330,45.9021,45.6222,0.2799
1,277,330,45.8754,45.6222,0.2532
1,278,331,45.8353,45.6222,0.2132
1,279,331,45.7953,45.6222,0.1731
1,280,331,45.7553,45.6222,0.1331
1,281,331,45.7286,45.6222,0.1065
1,282,331,45.7020,45.6222,0.0798
1,283,332,45.6754,45.6222,0.0532
1,284,332,45.6621,45.6222,0.0399
1,285,332,45.6488,45.6222,0.0266
1,286,332,45.6355,45.6222,0.0133
1,287,332,45.6222,45.6222,0.0000
1,288,332,45.6089,45.6222,-0.0133
1,289,332,45.6089,45.6222,-0.0133
1,290,332,45.5956,45.6222,-0.0265
1,291,332,45.5824,45.6222,-0.0398
1,292,332,45.5691,45.6222,-0.0530
1,293,332,45.5559,45.6222,-0.0663
1,294,332,45.5427,45.6222,-0.0795
1,295,333,45.5294,45.6222,-0.0928
1,296,333,45.5162,45.6222,-0.1060
1,297,333,45.5029,45.6222,-0.1193
1,298,333,45.4897,45.6222,-0.1325
1,299,333,45.4764,45.6222,-0.1457
1,300,333,45.4632,45.6222,-0.1590
1,301,333,45.4632,45.6222,-0.1590
1,302,333,45.4500,45.6222,-0.1722
1,303,333,45.4368,45.6222,-0.1854
1,304,333,45.4236,45.6222,-0.1986
1,305,333,45.4236,45.6222,-0.1986
1,306,333,45.4236,45.6222,-0.1986
1,307,334,45.4236,45.6222,-0.1986
1,308,334,45.4236,45.6222,-0.1986
1,309,334,45.4236,45.6222,-0.1986
1,310,333,45.4236,45.6222,-0.1986
1,311,333,45.4236,45.6222,-0.1986
1,312,333,45.4236,45.6222,-0.1986
1,313,333,45.4368,45.6222,-0.1854
1,314,333,45.4500,45.6222,-0.1722
1,315,333,45.4632,45.6222,-0.1590
1,316,333,45.4632,45.6222,-0.1590
1,317,333,45.4632,45.6222,-0.1590
1,318,333,45.4632,45.6222,-0.1590
1,319,333,45.4632,45.6222,-0.1590
1,320,333,45.4632,45.6222,-0.1590
