laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,91,283,53.3982,50.1208,3.2774
1,92,283,53.3642,50.0985,3.2658
1,93,283,53.3166,50.0762,3.2405
1,94,284,53.2796,50.0724,3.2072
1,95,284,53.2323,50.0761,3.1563
1,96,285,53.1937,50.0650,3.1287
1,97,285,53.1132,50.0612,3.0519
1,98,286,53.0326,50.0612,2.9714
1,99,286,52.9521,50.0612,2.8909
1,100,287,52.8878,50.0500,2.8378
1,101,287,52.8236,50.0389,2.7847
1,102,288,52.7755,50.0315,2.7440
1,103,288,52.7115,50.0315,2.6800
1,104,288,52.6636,50.0203,2.6433
1,105,288,52.6158,50.0093,2.6064
1,106,288,52.5681,50.0020,2.5661
1,107,288,52.5204,50.0018,2.5187
1,108,289,52.4888,50.0017,2.4870
1,109,289,52.4413,49.9869,2.4544
1,110,289,52.3782,49.9721,2.4061
1,111,290,52.3151,49.9721,2.3431
1,112,290,52.2364,49.9498,2.2866
1,113,290,52.1422,49.9424,2.1998
1,114,291,52.0638,49.9350,2.1289
1,115,292,51.9700,49.9128,2.0573
1,116,292,51.8762,49.9127,1.9635
1,117,293,51.7982,49.9060,1.8922
1,118,294,51.7202,49.8990,1.8212
1,119,294,51.6268,49.8979,1.7289
1,120,295,51.5492,49.8868,1.6624
1,121,295,51.4719,49.8830,1.5888
1,122,295,51.3946,49.8793,1.5153
1,123,295,51.3329,49.8682,1.4647
1,124,296,51.2715,49.8682,1.4033
1,125,296,51.2100,49.8682,1.3418
1,126,297,51.1640,49.8682,1.2959
1,127,297,51.1029,49.8682,1.2347
1,128,297,51.0417,49.7714,1.2703
1,129,298,50.9806,49.6591,1.3215
1,130,298,50.9197,49.5354,1.3842
1,131,298,50.8588,49.4047,1.4541
1,132,299,50.8132,49.2633,1.5499
1,133,299,50.7676,49.1219,1.6457
1,134,299,50.7221,48.9770,1.7451
1,135,300,50.6917,48.8250,1.8667
1,136,300,50.6464,48.6626,1.9838
1,137,300,50.6010,48.5005,2.1005
1,138,300,50.5708,48.3387,2.2321
1,139,300,50.5406,48.1769,2.3637
1,140,300,50.4955,48.0483,2.4472
1,141,301,50.4654,47.9415,2.5239
1,142,301,50.4353,47.8565,2.5789
1,143,301,50.4053,47.7932,2.6121
1,144,301,50.3603,47.7299,2.6304
1,145,302,50.3153,47.6737,2.6416
1,146,302,50.2703,47.6246,2.6457
1,147,302,50.2404,47.5826,2.6578
1,148,302,50.2105,47.5406,2.6699
1,149,303,50.1806,47.4987,2.6819
1,150,303,50.1506,47.4603,2.6903
1,151,303,50.1208,47.4290,2.6918
1,152,303,50.0910,47.3978,2.6932
1,153,303,50.0613,47.3666,2.6946
1,154,303,50.0315,47.3354,2.6960
1,155,303,50.0018,47.3042,2.6976
1,156,304,49.9721,47.2627,2.7094
1,157,304,49.9424,47.2281,2.7143
1,158,304,49.9128,47.1970,2.7157
1,159,304,49.8979,47.1660,2.7319
1,160,305,49.8830,47.1349,2.7482
1,161,305,49.8682,47.1038,2.7644
