laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,181,317,47.8109,46.1165,1.6944
1,182,317,47.7962,46.1165,1.6797
1,183,317,47.7851,46.1165,1.6687
1,184,317,47.7595,46.1165,1.6430
1,185,318,47.7390,46.1165,1.6225
1,186,318,47.7222,46.1165,1.6057
1,187,318,47.6802,46.1165,1.5638
1,188,318,47.6383,46.1165,1.5218
1,189,319,47.5964,46.1165,1.4799
1,190,319,47.5544,46.1165,1.4380
1,191,319,47.5127,46.1165,1.3962
1,192,320,47.4709,46.1165,1.3544
1,193,320,47.4291,46.1165,1.3126
1,194,320,47.3874,46.1165,1.2709
1,195,320,47.3458,46.1165,1.2293
1,196,321,47.3041,46.1165,1.1877
1,197,321,47.2625,46.1165,1.1461
1,198,321,47.2349,46.1165,1.1184
1,199,321,47.1934,46.1165,1.0769
1,200,322,47.1520,46.1165,1.0355
1,201,322,47.1105,46.1165,0.9941
1,202,322,47.0693,46.1199,0.9494
1,203,322,47.0280,46.1232,0.9048
1,204,323,46.9867,46.1266,0.8601
1,205,323,46.9318,46.1300,0.8018
1,206,323,46.8907,46.1300,0.7607
1,207,324,46.8495,46.1300,0.7195
1,208,324,46.8084,46.1300,0.6784
1,209,324,46.7673,46.1300,0.6373
1,210,325,46.7263,46.1367,0.5896
1,211,325,46.6854,46.1435,0.5419
1,212,325,46.6444,46.1502,0.4942
1,213,325,46.6172,46.1569,0.4602
1,214,325,46.5899,46.1569,0.4330
1,215,326,46.5627,46.1569,0.4057
1,216,326,46.5355,46.1570,0.3786
1,217,326,46.5084,46.1570,0.3514
1,218,326,46.4812,46.1637,0.3175
1,219,326,46.4541,46.1704,0.2836
1,220,326,46.4269,46.1771,0.2498
1,221,327,46.4134,46.1839,0.2295
1,222,327,46.3998,46.1839,0.2159
1,223,327,46.3728,46.1839,0.1889
1,224,327,46.3457,46.1839,0.1618
1,225,327,46.3187,46.1839,0.1348
1,226,327,46.2916,46.1906,0.1010
1,227,327,46.2647,46.1974,0.0673
1,228,328,46.2377,46.2041,0.0337
1,229,328,46.2108,46.2108,0.0000
