laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,129,286,52.9833,50.1954,2.7879
1,130,286,52.9833,50.1954,2.7879
1,131,286,52.9613,50.1954,2.7659
1,132,286,52.9442,50.1954,2.7487
1,133,286,52.9129,50.1954,2.7175
1,134,286,52.8873,50.1842,2.7031
1,135,286,52.8394,50.1730,2.6664
1,136,287,52.7916,50.1656,2.6260
1,137,287,52.7279,50.1656,2.5623
1,138,288,52.6642,50.1656,2.4986
1,139,288,52.5848,50.1656,2.4192
1,140,289,52.5054,50.1619,2.3435
1,141,289,52.4259,50.1507,2.2752
1,142,290,52.3626,50.1395,2.2230
1,143,290,52.2992,50.1283,2.1708
1,144,291,52.2361,50.1134,2.1227
1,145,291,52.1730,50.0910,2.0819
1,146,291,52.1257,50.0687,2.0570
1,147,291,52.0785,50.0464,2.0322
1,148,291,52.0315,50.0277,2.0038
1,149,292,51.9845,50.0166,1.9679
1,150,292,51.9532,49.9943,1.9589
1,151,292,51.9064,49.9647,1.9417
1,152,292,51.8596,49.9314,1.9282
1,153,293,51.7974,49.8981,1.8993
1,154,293,51.7351,49.8538,1.8814
1,155,293,51.6885,49.8096,1.8790
1,156,294,51.6266,49.7581,1.8685
1,157,294,51.5646,49.6919,1.8727
1,158,295,51.5026,49.6148,1.8878
1,159,295,51.4409,49.5380,1.9029
1,160,295,51.3792,49.4576,1.9216
1,161,296,51.3022,49.3701,1.9321
1,162,296,51.2408,49.2718,1.9690
1,163,296,51.1794,49.1735,2.0058
1,164,297,51.1182,49.0754,2.0428
1,165,297,51.0570,48.9775,2.0795
1,166,298,50.9959,48.8801,2.1158
1,167,298,50.9501,48.7826,2.1675
1,168,298,50.9043,48.6853,2.2191
1,169,299,50.8434,48.5882,2.2552
1,170,299,50.7979,48.5021,2.2958
1,171,299,50.7523,48.4162,2.3361
1,172,299,50.7069,48.3341,2.3728
1,173,299,50.6616,48.2592,2.4023
1,174,300,50.6162,48.1847,2.4315
1,175,300,50.5860,48.1173,2.4687
1,176,300,50.5558,48.0571,2.4987
1,177,301,50.5106,48.0040,2.5066
1,178,301,50.4655,47.9405,2.5250
1,179,301,50.4203,47.8841,2.5362
1,180,301,50.3902,47.8313,2.5589
1,181,301,50.3602,47.7787,2.5815
1,182,302,50.3301,47.7261,2.6041
1,183,302,50.3151,47.6805,2.6346
1,184,302,50.2852,47.6385,2.6467
1,185,302,50.2553,47.5965,2.6588
1,186,302,50.2254,47.5546,2.6707
1,187,302,50.1954,47.5128,2.6827
1,188,302,50.1954,47.4744,2.7210
1,189,303,50.1954,47.4431,2.7523
1,190,303,50.1954,47.4118,2.7837
1,191,303,50.1954,47.3735,2.8219
1,192,303,50.1954,47.3354,2.8601
1,193,302,50.1805,47.3041,2.8764
1,194,302,50.1656,47.2729,2.8926
1,195,302,50.1656,47.2418,2.9237
1,196,302,50.1656,47.2107,2.9548
1,197,302,50.1656,47.1797,2.9859
1,198,303,50.1507,47.1383,3.0124
1,199,303,50.1358,47.0969,3.0388
1,200,303,50.1208,47.0591,3.0618
1,201,303,50.0910,47.0281,3.0630
1,202,303,50.0613,46.9971,3.0641
1,203,304,50.0315,46.9593,3.0721
1,204,303,50.0166,46.9181,3.0984
1,205,303,49.9869,46.8769,3.1100
1,206,304,49.9425,46.8461,3.0964
1,207,304,49.8981,46.8153,3.0828
1,208,304,49.8390,46.7844,3.0546
1,209,304,49.7802,46.7536,3.0266
1,210,305,49.6919,46.7262,2.9657
1,211,306,49.5891,46.6989,2.8903
1,212,306,49.4868,46.6852,2.8016
1,213,307,49.3701,46.6716,2.6985
1,214,308,49.2391,46.6443,2.5947
1,215,309,49.1080,46.6171,2.4910
1,216,310,48.9775,46.6035,2.3741
1,217,311,48.8476,46.5763,2.2713
1,218,312,48.7176,46.5357,2.1820
1,219,313,48.5882,46.4950,2.0932
1,220,313,48.4734,46.4544,2.0190
1,221,314,48.3591,46.4003,1.9588
1,222,315,48.2592,46.3596,1.8996
1,223,315,48.1598,46.3190,1.8408
1,224,316,48.0748,46.2783,1.7964
1,225,316,48.0040,46.2513,1.7527
1,226,317,47.9193,46.2242,1.6951
1,227,317,47.8489,46.1838,1.6651
1,228,318,47.7787,46.1568,1.6219
1,229,318,47.7085,46.1434,1.5652
1,230,318,47.6525,46.1299,1.5226
1,231,319,47.5965,46.1165,1.4800
1,232,319,47.5407,46.1031,1.4376
1,233,320,47.4849,46.0762,1.4086
1,234,320,47.4431,46.0361,1.4070
1,235,320,47.4013,45.9959,1.4055
1,236,320,47.3458,45.9557,1.3901
1,237,321,47.3041,45.9155,1.3886
