laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,129,286,52.9833,50.1805,2.8028
1,130,286,52.9582,50.1805,2.7776
1,131,286,52.9393,50.1805,2.7588
1,132,286,52.9246,50.1805,2.7441
1,133,286,52.9128,50.1805,2.7323
1,134,286,52.8872,50.1805,2.7067
1,135,287,52.8552,50.1805,2.6747
1,136,287,52.8074,50.1805,2.6269
1,137,287,52.7595,50.1805,2.5790
1,138,287,52.6958,50.1805,2.5153
1,139,288,52.6321,50.1805,2.4516
1,140,288,52.5527,50.1805,2.3722
1,141,289,52.4737,50.1805,2.2932
1,142,289,52.3946,50.1805,2.2141
1,143,290,52.3155,50.1805,2.1350
1,144,290,52.2365,50.1768,2.0597
1,145,291,52.1734,50.1656,2.0078
1,146,292,52.1103,50.1544,1.9559
1,147,292,52.0631,50.1432,1.9199
1,148,292,52.0002,50.1283,1.8720
1,149,292,51.9532,50.1059,1.8473
1,150,292,51.9062,50.0725,1.8338
1,151,292,51.8594,50.0316,1.8278
1,152,292,51.8283,49.9909,1.8374
1,153,293,51.7972,49.9576,1.8396
1,154,293,51.7506,49.9132,1.8373
1,155,293,51.7040,49.8616,1.8424
1,156,294,51.6574,49.8027,1.8547
1,157,294,51.5954,49.7365,1.8589
1,158,294,51.5335,49.6594,1.8740
1,159,295,51.4718,49.5751,1.8966
1,160,295,51.4100,49.4836,1.9264
1,161,295,51.3331,49.3850,1.9481
1,162,296,51.2717,49.2755,1.9961
1,163,296,51.2102,49.1735,2.0367
1,164,297,51.1336,49.0754,2.0582
1,165,297,51.0724,48.9775,2.0949
1,166,298,51.0113,48.8907,2.1206
1,167,298,50.9501,48.7968,2.1533
1,168,298,50.9043,48.6995,2.2049
1,169,299,50.8434,48.6024,2.2410
1,170,299,50.7979,48.5163,2.2816
1,171,299,50.7523,48.4375,2.3148
1,172,299,50.7069,48.3624,2.3445
1,173,299,50.6616,48.2875,2.3740
1,174,300,50.6012,48.2235,2.3777
1,175,300,50.5560,48.1596,2.3964
1,176,300,50.5108,48.0994,2.4114
1,177,301,50.4657,48.0464,2.4193
1,178,301,50.4205,47.9828,2.4377
1,179,302,50.3753,47.9264,2.4489
1,180,302,50.3452,47.8701,2.4752
1,181,302,50.3152,47.8068,2.5084
1,182,302,50.2851,47.7542,2.5310
1,183,302,50.2701,47.7086,2.5615
1,184,302,50.2552,47.6631,2.5920
1,185,302,50.2402,47.6107,2.6295
1,186,302,50.2253,47.5583,2.6670
1,187,302,50.2104,47.5129,2.6974
1,188,302,50.1954,47.4711,2.7243
1,189,302,50.1805,47.4292,2.7513
1,190,303,50.1805,47.3875,2.7930
1,191,303,50.1805,47.3459,2.8346
1,192,303,50.1805,47.3077,2.8728
1,193,303,50.1805,47.2765,2.9040
1,194,303,50.1805,47.2349,2.9456
1,195,302,50.1805,47.2004,2.9801
1,196,302,50.1805,47.1693,3.0112
1,197,302,50.1805,47.1382,3.0423
1,198,302,50.1805,47.0969,3.0836
1,199,302,50.1805,47.0624,3.1181
1,200,302,50.1805,47.0315,3.1490
1,201,303,50.1656,47.0005,3.1651
1,202,303,50.1506,46.9696,3.1811
1,203,303,50.1357,46.9318,3.2039
1,204,303,50.1059,46.8940,3.2119
1,205,303,50.0613,46.8632,3.1981
1,206,303,50.0020,46.8323,3.1696
1,207,303,49.9576,46.8015,3.1561
1,208,303,49.8985,46.7741,3.1244
1,209,304,49.8248,46.7536,3.0712
1,210,305,49.7365,46.7262,3.0103
1,211,306,49.6337,46.6989,2.9349
1,212,306,49.5165,46.6852,2.8313
1,213,307,49.3850,46.6580,2.7270
