laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,200,306,49.4410,45.9020,3.5391
1,201,307,49.4180,45.8819,3.5361
1,202,307,49.4008,45.8685,3.5323
1,203,307,49.3696,45.8585,3.5111
1,204,307,49.3446,45.8485,3.4961
1,205,308,49.3097,45.8285,3.4812
1,206,308,49.2369,45.8086,3.4284
1,207,308,49.1644,45.7886,3.3759
1,208,309,49.0776,45.7686,3.3090
1,209,309,48.9766,45.7486,3.2279
1,210,310,48.8613,45.7419,3.1194
1,211,311,48.7465,45.7419,3.0046
1,212,312,48.6176,45.7420,2.8756
1,213,313,48.4747,45.7486,2.7261
1,214,314,48.3463,45.7552,2.5911
1,215,315,48.2040,45.7618,2.4421
1,216,316,48.0622,45.7685,2.2937
1,217,317,47.9349,45.7685,2.1664
1,218,318,47.8081,45.7685,2.0395
1,219,318,47.6955,45.7686,1.9270
1,220,319,47.5835,45.7686,1.8149
1,221,320,47.4856,45.7719,1.7137
1,222,320,47.3882,45.7752,1.6130
1,223,321,47.3048,45.7785,1.5263
1,224,321,47.2355,45.7818,1.4537
1,225,322,47.1524,45.7851,1.3673
1,226,322,47.0833,45.7885,1.2949
1,227,323,47.0145,45.7918,1.2227
1,228,323,46.9457,45.7952,1.1506
1,229,323,46.8908,45.7952,1.0956
1,230,324,46.8359,45.7952,1.0407
1,231,324,46.7812,45.7952,0.9859
1,232,325,46.7264,45.7953,0.9312
1,233,325,46.6855,45.7986,0.8869
1,234,325,46.6445,45.8019,0.8426
1,235,325,46.6036,45.8052,0.7984
1,236,326,46.5628,45.8085,0.7543
1,237,326,46.5220,45.8118,0.7101
1,238,326,46.4948,45.8152,0.6796
1,239,326,46.4677,45.8185,0.6491
1,240,326,46.4405,45.8219,0.6186
1,241,327,46.3999,45.8252,0.5746
1,242,327,46.3728,45.8286,0.5443
1,243,327,46.3458,45.8319,0.5139
1,244,327,46.3187,45.8352,0.4835
1,245,327,46.2917,45.8386,0.4531
1,246,328,46.2646,45.8419,0.4228
1,247,328,46.2377,45.8452,0.3925
1,248,328,46.2108,45.8485,0.3622
1,249,328,46.1838,45.8519,0.3319
1,250,328,46.1569,45.8552,0.3017
1,251,328,46.1165,45.8585,0.2580
1,252,329,46.0897,45.8619,0.2278
1,253,329,46.0628,45.8619,0.2009
1,254,329,46.0360,45.8619,0.1741
1,255,329,46.0092,45.8619,0.1472
1,256,330,45.9823,45.8620,0.1204
1,257,330,45.9555,45.8653,0.0902
1,258,330,45.9421,45.8686,0.0735
1,259,330,45.9287,45.8719,0.0568
1,260,330,45.9020,45.8752,0.0267
1,261,330,45.8752,45.8752,-0.0000
1,262,330,45.8619,45.8753,-0.0134
1,263,330,45.8485,45.8753,-0.0268
1,264,330,45.8219,45.8753,-0.0534
1,265,331,45.7953,45.8787,-0.0834
1,266,331,45.7686,45.8820,-0.1134
1,267,331,45.7420,45.8853,-0.1434
1,268,331,45.7153,45.8887,-0.1733
1,269,332,45.6887,45.8920,-0.2033
1,270,332,45.6621,45.8953,-0.2333
1,271,332,45.6488,45.8986,-0.2499
1,272,332,45.6355,45.9020,-0.2665
1,273,332,45.6089,45.9053,-0.2964
1,274,332,45.5824,45.9087,-0.3263
1,275,332,45.5691,45.9120,-0.3429
1,276,332,45.5559,45.9154,-0.3595
1,277,332,45.5427,45.9187,-0.3761
1,278,333,45.5427,45.9220,-0.3794
1,279,333,45.5427,45.9254,-0.3827
1,280,333,45.5427,45.9287,-0.3860
1,281,333,45.5559,45.9287,-0.3727
1,282,333,45.5692,45.9287,-0.3595
1,283,332,45.5825,45.9287,-0.3462
1,284,332,45.6091,45.9287,-0.3196
1,285,332,45.6356,45.9287,-0.2931
1,286,331,45.6622,45.9287,-0.2665
1,287,331,45.6887,45.9287,-0.2400
1,288,331,45.7152,45.9287,-0.2135
1,289,331,45.7285,45.9287,-0.2002
1,290,331,45.7418,45.9287,-0.1869
1,291,331,45.7685,45.9287,-0.1602
1,292,331,45.7818,45.9287,-0.1469
1,293,331,45.7952,45.9287,-0.1335
1,294,331,45.8085,45.9287,-0.1202
1,295,331,45.8352,45.9287,-0.0935
1,296,330,45.8620,45.9287,-0.0667
1,297,330,45.8753,45.9287,-0.0534
1,298,330,45.8887,45.9287,-0.0400
1,299,330,45.9154,45.9287,-0.0133
1,300,329,45.9556,45.9287,0.0269
1,301,329,45.9958,45.9287,0.0671
1,302,330,46.0226,45.9287,0.0939
1,303,330,46.0360,45.9287,0.1073
1,304,329,46.0494,45.9287,0.1207
1,305,328,46.0628,45.9287,0.1341
1,306,328,46.0762,45.9287,0.1475
1,307,328,46.0897,45.9287,0.1610
1,308,329,46.1165,45.9287,0.1878
1,309,329,46.1434,45.9287,0.2147
1,310,329,46.1703,45.9287,0.2416
1,311,328,46.1838,45.9287,0.2551
1,312,328,46.1973,45.9287,0.2686
1,313,328,46.2108,45.9287,0.2821
1,314,328,46.2377,45.9287,0.3090
1,315,327,46.2647,45.9287,0.3360
1,316,327,46.2916,45.9287,0.3629
1,317,327,46.3051,45.9287,0.3764
1,318,327,46.3186,45.9287,0.3899
1,319,327,46.3321,45.9287,0.4034
