laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,95,254,59.0700,51.5682,7.5019
1,96,254,59.0454,51.4406,7.6048
1,97,254,59.0012,51.3209,7.6803
1,98,254,58.9441,51.2054,7.7387
1,99,254,58.8780,51.0902,7.7878
1,100,255,58.8240,50.9755,7.8485
1,101,255,58.7309,50.8686,7.8623
1,102,256,58.6196,50.7658,7.8538
1,103,257,58.4900,50.6632,7.8268
1,104,258,58.3423,50.5723,7.7701
1,105,258,58.1766,50.4892,7.6874
1,106,259,58.0297,50.4140,7.6157
1,107,260,57.8648,50.3463,7.5185
1,108,261,57.7008,50.2676,7.4332
1,109,262,57.5555,50.1891,7.3663
1,110,263,57.4108,50.1145,7.2963
1,111,263,57.2485,50.0475,7.2011
1,112,264,57.1047,49.9694,7.1353
1,113,265,56.9615,49.8989,7.0627
1,114,265,56.8191,49.8322,6.9869
1,115,266,56.6775,49.7657,6.9117
1,116,267,56.5538,49.6993,6.8545
1,117,267,56.4128,49.6330,6.7799
1,118,268,56.2898,49.5668,6.7231
1,119,269,56.1674,49.5006,6.6669
1,120,270,56.0450,49.4346,6.6104
1,121,270,55.9232,49.3687,6.5545
1,122,271,55.8191,49.3029,6.5162
1,123,271,55.6979,49.2372,6.4607
1,124,272,55.5773,49.1826,6.3947
1,125,272,55.4743,49.1209,6.3534
1,126,273,55.3886,49.0592,6.3294
1,127,273,55.2860,49.0048,6.2812
1,128,274,55.2007,48.9397,6.2610
1,129,275,55.0986,48.8819,6.2167
1,130,275,55.0137,48.8242,6.1896
1,131,275,54.9289,48.7593,6.1695
1,132,276,54.8444,48.7054,6.1390
1,133,276,54.7434,48.6444,6.0989
1,134,277,54.6593,48.5835,6.0759
1,135,277,54.5757,48.5298,6.0459
1,136,277,54.4921,48.4654,6.0266
1,137,278,54.4084,48.4084,6.0001
1,138,279,54.3252,48.3514,5.9738
1,139,279,54.2256,48.2873,5.9382
1,140,280,54.1264,48.2340,5.8923
1,141,280,54.0110,48.1738,5.8372
1,142,280,53.8794,48.1135,5.7658
1,143,281,53.7484,48.0605,5.6879
1,144,282,53.6021,48.0074,5.5946
1,145,283,53.4399,47.9545,5.4853
1,146,284,53.2784,47.9017,5.3767
1,147,285,53.1012,47.8489,5.2524
1,148,286,52.9084,47.7962,5.1121
1,149,288,52.7164,47.7436,4.9728
1,150,289,52.5253,47.6910,4.8343
1,151,290,52.3351,47.6386,4.6965
1,152,291,52.1304,47.5862,4.5442
1,153,292,51.9267,47.5408,4.3858
1,154,293,51.7390,47.4990,4.2400
1,155,294,51.5682,47.4571,4.1110
1,156,295,51.3981,47.4154,3.9826
1,157,297,51.2438,47.3738,3.8700
1,158,298,51.0902,47.3321,3.7581
1,159,298,50.9373,47.2904,3.6469
1,160,299,50.7999,47.2592,3.5407
1,161,300,50.6632,47.2211,3.4421
1,162,300,50.5419,47.1831,3.3589
1,163,301,50.4365,47.1520,3.2845
1,164,302,50.3463,47.1209,3.2254
1,165,302,50.2414,47.0899,3.1515
1,166,303,50.1369,47.0589,3.0779
1,167,303,50.0475,47.0280,3.0195
1,168,304,49.9434,46.9970,2.9464
1,169,304,49.8544,46.9661,2.8883
1,170,305,49.7657,46.9351,2.8306
1,171,306,49.6771,46.9043,2.7728
1,172,306,49.5888,46.8735,2.7154
1,173,307,49.5006,46.8426,2.6579
1,174,307,49.4127,46.8118,2.6009
1,175,308,49.3248,46.7809,2.5438
1,176,308,49.2372,46.7536,2.4836
1,177,309,49.1645,46.7262,2.4382
1,178,309,49.0773,46.6989,2.3784
1,179,310,49.0048,46.6716,2.3332
1,180,310,48.9180,46.6444,2.2736
1,181,311,48.8458,46.6171,2.2287
1,182,311,48.7593,46.5763,2.1830
1,183,312,48.6875,46.5492,2.1383
1,184,312,48.6014,46.5220,2.0793
1,185,313,48.5298,46.5220,2.0078
1,186,313,48.4440,46.5220,1.9220
1,187,314,48.3727,46.5220,1.8507
1,188,314,48.2873,46.5220,1.7653
1,189,315,48.2163,46.5220,1.6943
1,190,315,48.1312,46.5220,1.6092
1,191,316,48.0605,46.5220,1.5385
1,192,316,47.9898,46.5220,1.4678
1,193,317,47.9193,46.5220,1.3973
1,194,317,47.8489,46.5220,1.3269
1,195,318,47.7787,46.5220,1.2567
