laser_id,x_pixel,y_pixel,distance_cm,baseline_distance,seam_signal
1,134,282,53.5773,50.0018,3.5754
1,135,282,53.5432,50.0056,3.5376
1,136,282,53.4953,50.0093,3.4861
1,137,283,53.4581,50.0130,3.4451
1,138,283,53.4107,50.0167,3.3939
1,139,284,53.3718,50.0241,3.3477
1,140,284,53.2909,50.0316,3.2593
1,141,285,53.1941,50.0390,3.1550
1,142,285,53.0972,50.0464,3.0507
1,143,286,53.0008,50.0502,2.9506
1,144,286,52.9044,50.0539,2.8505
1,145,287,52.8084,50.0576,2.7508
1,146,288,52.6967,50.0613,2.6354
1,147,288,52.6012,50.0650,2.5361
1,148,289,52.4900,50.0688,2.4212
1,149,289,52.3949,50.0725,2.3224
1,150,290,52.2842,50.0613,2.2229
1,151,291,52.1740,50.0502,2.1239
1,152,291,52.0798,50.0316,2.0482
1,153,292,51.9701,50.0130,1.9571
1,154,292,51.8763,50.0018,1.8744
1,155,293,51.7671,49.9809,1.7862
1,156,294,51.6737,49.9730,1.7007
1,157,294,51.5807,49.9684,1.6123
1,158,295,51.4878,49.9572,1.5305
1,159,295,51.3952,49.9461,1.4491
1,160,296,51.3026,49.9350,1.3676
1,161,296,51.2105,49.9239,1.2866
1,162,297,51.1339,49.9128,1.2211
1,163,297,51.0572,49.9016,1.1556
1,164,298,50.9961,49.8905,1.1056
1,165,298,50.9198,49.8794,1.0404
1,166,299,50.8589,49.8682,0.9907
1,167,299,50.7980,49.8585,0.9396
1,168,299,50.7374,49.8543,0.8831
1,169,299,50.6767,49.8497,0.8270
1,170,300,50.6164,49.8386,0.7778
1,171,300,50.5560,49.8275,0.7285
1,172,300,50.5108,49.8238,0.6871
1,173,301,50.4657,49.8201,0.6456
1,174,301,50.4056,49.8090,0.5966
1,175,302,50.3454,49.8090,0.5365
1,176,302,50.3005,49.8016,0.4989
1,177,302,50.2555,49.7942,0.4613
1,178,302,50.1956,49.7942,0.4015
1,179,303,50.1508,49.7831,0.3678
1,180,303,50.1060,49.7794,0.3267
1,181,303,50.0762,49.7757,0.3006
1,182,303,50.0464,49.7645,0.2819
1,183,304,50.0018,49.7645,0.2373
1,184,304,49.9572,49.7508,0.2065
1,185,304,49.9276,49.7038,0.2237
1,186,304,49.8979,49.6043,0.2936
1,187,304,49.8682,49.5052,0.3630
1,188,305,49.8386,49.4064,0.4322
1,189,305,49.8238,49.3078,0.5159
1,190,305,49.8090,49.2096,0.5994
1,191,305,49.7942,49.1224,0.6718
1,192,305,49.7794,49.0281,0.7513
1,193,305,49.7645,48.9339,0.8306
1,194,305,49.7645,48.8471,0.9174
1,195,305,49.7794,48.7607,1.0187
1,196,305,49.7942,48.6671,1.1270
1,197,305,49.8090,48.5702,1.2388
1,198,305,49.8238,48.4735,1.3502
1,199,305,49.8534,48.3878,1.4657
1,200,304,49.8831,48.3023,1.5808
1,201,304,49.9128,48.2170,1.6958
1,202,304,49.9424,48.1319,1.8105
1,203,304,49.9721,48.0576,1.9145
1,204,303,50.0167,47.9836,2.0331
1,205,303,50.0613,47.9061,2.1552
1,206,303,50.0911,47.8217,2.2694
1,207,303,50.1359,47.7377,2.3982
1,208,303,50.1807,47.6537,2.5270
1,209,302,50.2255,47.5697,2.6558
1,210,302,50.2554,47.4860,2.7694
1,211,302,50.3004,47.4129,2.8875
1,212,301,50.3454,47.3400,3.0054
1,213,301,50.3904,47.2672,3.1232
1,214,301,50.4353,47.1944,3.2409
1,215,301,50.4654,47.0977,3.3677
1,216,300,50.4955,47.0150,3.4805
1,217,300,50.5255,46.9187,3.6069
1,218,300,50.5406,46.8363,3.7043
1,219,300,50.5556,46.7542,3.8015
1,220,300,50.5707,46.6859,3.8848
1,221,300,50.5707,46.6041,3.9665
1,222,300,50.5556,46.5361,4.0195
1,223,300,50.5256,46.4681,4.0574
1,224,300,50.4806,46.4004,4.0802
1,225,300,50.4207,46.3326,4.0881
1,226,301,50.3461,46.2785,4.0675
1,227,301,50.2714,46.2245,4.0470
1,228,302,50.1820,46.1706,4.0115
1,229,303,50.0780,46.1167,3.9613
1,230,304,49.9739,46.0763,3.8975
1,231,305,49.8552,46.0360,3.8192
1,232,305,49.7370,46.0092,3.7278
1,233,306,49.6043,45.9823,3.6220
1,234,307,49.4722,45.9555,3.5167
1,235,307,49.3406,45.9287,3.4119
1,236,308,49.2096,45.9020,3.3076
1,237,309,49.0933,45.8753,3.2181
1,238,310,48.9629,45.8485,3.1143
1,239,311,48.8471,45.8352,3.0119
1,240,312,48.7318,45.8218,2.9100
1,241,313,48.6024,45.7952,2.8072
1,242,313,48.4735,45.7686,2.7050
1,243,314,48.3592,45.7419,2.6173
1,244,314,48.2453,45.7153,2.5300
1,245,315,48.1319,45.6886,2.4433
1,246,316,48.0329,45.6754,2.3575
1,247,317,47.9342,45.6488,2.2854
1,248,317,47.8217,45.6223,2.1995
1,249,318,47.7097,45.5957,2.1140
1,250,319,47.5976,45.5692,2.0284
1,251,319,47.4860,45.5427,1.9434
1,252,320,47.3886,45.5427,1.8459
1,253,321,47.2915,45.5427,1.7488
1,254,322,47.1944,45.5427,1.6517
1,255,322,47.0977,45.5427,1.5550
1,256,323,47.0150,45.5427,1.4723
1,257,323,46.9187,45.5427,1.3760
1,258,324,46.8363,45.5427,1.2936
1,259,324,46.7542,45.5427,1.2115
1,260,325,46.6859,45.5427,1.1432
1,261,325,46.6041,45.5427,1.0615
1,262,326,46.5361,45.5427,0.9935
1,263,326,46.4681,45.5427,0.9255
1,264,327,46.4004,45.5427,0.8577
1,265,327,46.3326,45.5427,0.7900
1,266,328,46.2785,45.5427,0.7359
1,267,328,46.2245,45.5427,0.6818
1,268,328,46.1706,45.5427,0.6279
1,269,329,46.1167,45.5427,0.5740
1,270,329,46.0763,45.5427,0.5337
1,271,329,46.0360,45.5427,0.4934
1,272,329,46.0092,45.5427,0.4665
1,273,330,45.9823,45.5427,0.4397
1,274,330,45.9555,45.5427,0.4128
1,275,330,45.9287,45.5427,0.3861
