laser_id,x_pixel,y_pixel,distance_cm
1,145,197,3.38293
1,146,197,3.38293
1,147,197,3.38293
1,148,197,3.38293
1,149,197,3.38293
1,150,198,3.36614
1,151,197,3.38293
1,152,197,3.38293
1,153,198,3.36614
1,154,198,3.36614
1,155,197,3.38293
1,156,198,3.36614
1,157,197,3.38293
1,158,197,3.38293
1,159,197,3.38293
1,160,198,3.36614
1,161,198,3.36614
1,162,198,3.36614
1,163,198,3.36614
1,164,198,3.36614
1,165,197,3.38293
1,166,197,3.38293
1,167,197,3.38293
1,168,198,3.36614
1,169,198,3.36614
1,170,199,3.3494
1,171,199,3.3494
1,172,201,3.31608
1,173,201,3.31608
1,174,201,3.31608
1,175,202,3.2995
1,176,202,3.2995
1,177,202,3.2995
1,178,203,3.28297
1,179,203,3.28297
1,180,203,3.28297
1,181,203,3.28297
1,182,204,3.26649
1,183,204,3.26649
1,184,204,3.26649
1,185,204,3.26649
1,186,204,3.26649
1,187,204,3.26649
1,188,205,3.25006
1,189,205,3.25006
1,190,205,3.25006
1,191,205,3.25006
1,192,205,3.25006
1,193,206,3.23368
1,194,208,3.20107
1,195,209,3.18483
1,196,209,3.18483
1,197,210,3.16865
1,198,210,3.16865
1,199,212,3.13642
1,200,212,3.13642
1,201,213,3.12038
1,202,214,3.10438
1,203,214,3.10438
1,204,215,3.08843
1,205,216,3.07252
1,206,216,3.07252
1,207,217,3.05666
1,208,217,3.05666
1,209,217,3.05666
1,210,218,3.04084
1,211,218,3.04084
1,212,219,3.02507
1,213,219,3.02507
1,214,220,3.00934
1,215,221,2.99366
1,216,222,2.97802
1,217,223,2.96242
1,218,225,2.93135
1,219,226,2.91588
1,220,226,2.91588
1,221,227,2.90045
1,222,227,2.90045
1,223,228,2.88506
1,224,228,2.88506
1,225,229,2.86971
1,226,229,2.86971
1,227,230,2.8544
1,228,231,2.83913
1,229,231,2.83913
1,230,231,2.83913
1,231,231,2.83913
1,232,232,2.82391
1,233,232,2.82391
1,234,232,2.82391
1,235,233,2.80872
1,236,233,2.80872
1,237,234,2.79357
1,238,234,2.79357
1,239,235,2.77846
1,240,235,2.77846
1,241,236,2.76339
1,242,236,2.76339
1,243,236,2.76339
1,244,236,2.76339
1,245,236,2.76339
1,246,236,2.76339
1,247,237,2.74836
1,248,237,2.74836
1,249,237,2.74836
1,250,237,2.74836
1,251,238,2.73336
1,252,238,2.73336
1,253,238,2.73336
1,254,238,2.73336
1,255,238,2.73336
1,256,238,2.73336
1,257,239,2.71841
1,258,239,2.71841
1,259,239,2.71841
1,260,239,2.71841
1,261,239,2.71841
1,262,239,2.71841
1,263,240,2.70349
1,264,240,2.70349
1,265,240,2.70349
1,266,240,2.70349
1,267,240,2.70349
1,268,241,2.68861
1,269,241,2.68861
1,270,241,2.68861
1,271,241,2.68861
1,272,241,2.68861
1,273,241,2.68861
1,274,241,2.68861
1,275,241,2.68861
1,276,242,2.67376
1,277,242,2.67376
1,278,242,2.67376
1,279,242,2.67376
1,280,243,2.65895
1,281,243,2.65895
1,282,243,2.65895
1,283,243,2.65895
1,284,243,2.65895
1,285,243,2.65895
1,286,243,2.65895
1,287,243,2.65895
1,288,243,2.65895
1,289,243,2.65895
1,290,243,2.65895
1,291,243,2.65895
1,292,243,2.65895
1,293,244,2.64418
1,294,244,2.64418
1,295,244,2.64418
1,296,244,2.64418
1,297,244,2.64418
1,298,245,2.62945
1,299,245,2.62945
1,300,244,2.64418
1,301,244,2.64418
1,302,244,2.64418
1,303,245,2.62945
1,304,245,2.62945
1,305,245,2.62945
1,306,245,2.62945
1,307,245,2.62945
1,308,246,2.61475
1,309,246,2.61475
1,310,246,2.61475
1,311,246,2.61475
1,312,246,2.61475
1,313,246,2.61475
1,314,246,2.61475
1,315,246,2.61475
1,316,246,2.61475
1,317,245,2.62945
1,318,245,2.62945
1,319,245,2.62945
1,320,246,2.61475
1,321,245,2.62945
1,322,245,2.62945
1,323,245,2.62945
1,324,245,2.62945
1,325,245,2.62945
1,326,245,2.62945
