laser_id,x_pixel,y_pixel,distance_cm
1,195,188,3.53652
1,196,188,3.53652
1,197,187,3.55387
1,198,188,3.53652
1,199,188,3.53652
1,200,189,3.51923
1,201,189,3.51923
1,202,189,3.51923
1,203,189,3.51923
1,204,190,3.502
1,205,190,3.502
1,206,190,3.502
1,207,190,3.502
1,208,190,3.502
1,209,190,3.502
1,210,190,3.502
1,211,190,3.502
1,212,190,3.502
1,213,190,3.502
1,214,189,3.51923
1,215,189,3.51923
1,216,190,3.502
1,217,190,3.502
1,218,190,3.502
1,219,190,3.502
1,220,190,3.502
1,221,191,3.48482
1,222,192,3.4677
1,223,192,3.4677
1,224,193,3.45064
1,225,194,3.43363
1,226,195,3.41667
1,227,196,3.39978
1,228,197,3.38293
1,229,198,3.36614
1,230,199,3.3494
1,231,199,3.3494
1,232,201,3.31608
1,233,201,3.31608
1,234,202,3.2995
1,235,203,3.28297
1,236,204,3.26649
1,237,205,3.25006
1,238,205,3.25006
1,239,206,3.23368
1,240,206,3.23368
1,241,207,3.21735
1,242,208,3.20107
1,243,208,3.20107
1,244,209,3.18483
1,245,209,3.18483
1,246,210,3.16865
1,247,210,3.16865
1,248,211,3.15251
1,249,211,3.15251
1,250,211,3.15251
1,251,212,3.13642
1,252,212,3.13642
1,253,212,3.13642
1,254,213,3.12038
1,255,213,3.12038
1,256,214,3.10438
1,257,214,3.10438
1,258,215,3.08843
1,259,215,3.08843
1,260,215,3.08843
1,261,215,3.08843
1,262,216,3.07252
1,263,216,3.07252
1,264,216,3.07252
1,265,217,3.05666
1,266,217,3.05666
1,267,217,3.05666
1,268,218,3.04084
1,269,218,3.04084
1,270,219,3.02507
1,271,219,3.02507
1,272,220,3.00934
1,273,221,2.99366
1,274,221,2.99366
1,275,221,2.99366
1,276,221,2.99366
1,277,221,2.99366
1,278,221,2.99366
1,279,221,2.99366
1,280,221,2.99366
1,281,221,2.99366
1,282,221,2.99366
1,283,221,2.99366
1,284,221,2.99366
1,285,221,2.99366
1,286,221,2.99366
1,287,221,2.99366
1,288,221,2.99366
1,289,222,2.97802
1,290,222,2.97802
1,291,222,2.97802
1,292,223,2.96242
1,293,223,2.96242
1,294,223,2.96242
1,295,223,2.96242
1,296,224,2.94686
1,297,224,2.94686
1,298,224,2.94686
1,299,224,2.94686
1,300,224,2.94686
1,301,224,2.94686
1,302,224,2.94686
1,303,224,2.94686
1,304,224,2.94686
1,305,224,2.94686
1,306,224,2.94686
1,307,224,2.94686
1,308,224,2.94686
1,309,225,2.93135
1,310,225,2.93135
1,311,225,2.93135
1,312,225,2.93135
1,313,225,2.93135
1,314,225,2.93135
