laser_id,x_pixel,y_pixel,distance_cm
2,91,218,4.5322
2,92,215,4.5954
2,93,214,4.61663
2,94,214,4.61663
2,95,214,4.61663
2,96,215,4.5954
2,97,216,4.57425
2,98,218,4.5322
2,99,219,4.51129
2,100,220,4.49046
2,101,221,4.46972
2,102,222,4.44905
2,103,223,4.42845
2,104,225,4.38749
2,105,226,4.36712
2,106,227,4.34682
2,107,228,4.3266
2,108,229,4.30645
2,109,230,4.28637
2,110,231,4.26636
2,111,233,4.22654
2,112,234,4.20674
2,113,236,4.16733
2,114,237,4.14772
2,115,238,4.12818
2,116,238,4.12818
2,117,239,4.10871
2,118,239,4.10871
2,119,240,4.0893
2,120,240,4.0893
2,121,241,4.06995
2,122,241,4.06995
2,123,241,4.06995
2,124,241,4.06995
2,125,241,4.06995
2,126,241,4.06995
2,127,241,4.06995
2,128,241,4.06995
2,129,241,4.06995
2,130,241,4.06995
2,131,241,4.06995
2,132,241,4.06995
2,133,240,4.0893
2,134,240,4.0893
2,135,239,4.10871
2,136,239,4.10871
2,137,239,4.10871
2,138,239,4.10871
2,139,238,4.12818
2,140,238,4.12818
2,141,238,4.12818
2,142,238,4.12818
2,143,238,4.12818
2,144,238,4.12818
2,145,238,4.12818
2,146,238,4.12818
2,147,238,4.12818
2,148,237,4.14772
2,149,238,4.12818
2,150,238,4.12818
2,151,239,4.10871
2,152,240,4.0893
2,153,241,4.06995
2,154,244,4.01229
2,155,245,3.99319
2,156,246,3.97415
2,157,249,3.91739
2,158,256,3.78696
2,159,266,3.60524
2,160,268,3.56951
2,161,269,3.55172
2,162,270,3.53397
2,163,271,3.51628
2,164,272,3.49864
2,165,273,3.48104
2,166,273,3.48104
2,167,274,3.46349
2,168,274,3.46349
2,169,274,3.46349
2,170,274,3.46349
2,171,274,3.46349
2,172,275,3.44599
2,173,276,3.42853
2,174,277,3.41112
2,175,277,3.41112
2,176,278,3.39375
2,177,279,3.37643
2,178,281,3.34193
2,179,281,3.34193
2,180,282,3.32475
2,181,282,3.32475
2,182,283,3.30761
2,183,284,3.29051
2,184,285,3.27345
2,185,286,3.25644
2,186,287,3.23948
2,187,287,3.23948
2,188,288,3.22255
2,189,288,3.22255
2,190,289,3.20567
2,191,289,3.20567
2,192,289,3.20567
2,193,289,3.20567
2,194,290,3.18882
2,195,290,3.18882
2,196,291,3.17202
2,197,291,3.17202
2,198,291,3.17202
2,199,291,3.17202
2,200,292,3.15527
2,201,292,3.15527
2,202,292,3.15527
2,203,293,3.13855
2,204,294,3.12187
2,205,294,3.12187
2,206,294,3.12187
2,207,294,3.12187
2,208,294,3.12187
2,209,294,3.12187
2,210,294,3.12187
2,211,294,3.12187
2,212,294,3.12187
2,213,294,3.12187
2,214,294,3.12187
2,215,294,3.12187
2,216,293,3.13855
2,217,293,3.13855
2,218,292,3.15527
2,219,292,3.15527
2,220,292,3.15527
2,221,292,3.15527
2,222,292,3.15527
2,223,293,3.13855
2,224,293,3.13855
2,225,293,3.13855
2,226,293,3.13855
2,227,293,3.13855
2,228,294,3.12187
2,229,294,3.12187
2,230,294,3.12187
2,231,294,3.12187
2,232,295,3.10523
2,233,295,3.10523
2,234,295,3.10523
2,235,295,3.10523
2,236,295,3.10523
2,237,295,3.10523
2,238,295,3.10523
2,239,295,3.10523
2,240,295,3.10523
2,241,295,3.10523
2,242,295,3.10523
2,243,296,3.08864
2,244,296,3.08864
2,245,296,3.08864
2,246,296,3.08864
2,247,296,3.08864
2,248,296,3.08864
2,249,296,3.08864
2,250,296,3.08864
2,251,296,3.08864
2,252,296,3.08864
2,253,296,3.08864
2,254,296,3.08864
2,255,296,3.08864
2,256,296,3.08864
2,257,296,3.08864
2,258,296,3.08864
2,259,296,3.08864
2,260,296,3.08864
2,261,296,3.08864
2,262,296,3.08864
2,263,296,3.08864
2,264,297,3.07208
2,265,297,3.07208
2,266,298,3.05556
2,267,298,3.05556
2,268,298,3.05556
2,269,298,3.05556
2,270,298,3.05556
2,271,298,3.05556
2,272,298,3.05556
2,273,292,3.15527
2,274,292,3.15527
2,275,292,3.15527
2,276,292,3.15527
2,277,292,3.15527
2,278,291,3.17202
2,279,291,3.17202
2,280,289,3.20567
2,281,289,3.20567
2,282,289,3.20567
2,283,289,3.20567
2,284,289,3.20567
2,285,289,3.20567
2,286,289,3.20567
2,287,288,3.22255
2,288,287,3.23948
2,289,286,3.25644
2,290,286,3.25644
2,291,286,3.25644
2,292,286,3.25644
2,293,286,3.25644
2,294,286,3.25644
2,295,286,3.25644
2,296,286,3.25644
2,297,286,3.25644
2,298,286,3.25644
2,299,286,3.25644
2,300,287,3.23948
2,301,287,3.23948
2,302,287,3.23948
2,303,287,3.23948
2,304,287,3.23948
2,305,287,3.23948
2,306,286,3.25644
2,307,286,3.25644
2,308,286,3.25644
2,309,287,3.23948
